CartoSanté; ; 
Référentiel géographique : France par territoire de vie-santé 2019; ; 
Code;Libellé;Densité de généralistes lib. 2019
04173;Saint-André-les-Alpes;10.7
04209;Sisteron;8.1
05006;L'Argentière-la-Bessée;7.5
05023;Briançon;10.8
05046;Embrun;13.1
05061;Gap;11.9
05065;Guillestre;13.6
05070;Laragne-Montéglin;5.7
05132;Saint-Bonnet-en-Champsaur;17.4
05179;Veynes;12.2
06004;Antibes;12.3
06011;Beaulieu-sur-Mer;15.1
06012;Beausoleil;14.5
06018;Biot;12.3
06027;Cagnes-sur-Mer;12
06029;Cannes;12.9
06030;Le Cannet;12.1
06033;Carros;7
06044;La Colle-sur-Loup;8.8
06048;Contes;8.5
06065;La Gaude;3
06069;Grasse;9.3
06079;Mandelieu-la-Napoule;12.4
06083;Menton;11
06084;Mouans-Sartoux;14.4
06085;Mougins;10.8
06088;Nice;13.5
06090;Pégomas;6.6
06095;Peymeinade;9.4
06099;Puget-Théniers;9.7
06104;Roquebrune-Cap-Martin;8.5
06105;Roquefort-les-Pins;10.6
06123;Saint-Laurent-du-Var;15.1
06130;Saint-Vallier-de-Thiey;6
06149;La Trinité;8.7
06152;Valbonne;18.8
06155;Vallauris;6.7
06157;Vence;13.7
06159;Villefranche-sur-Mer;17.7
06161;Villeneuve-Loubet;5.9
06163;Tende;0
07010;Annonay;7.4
07019;Aubenas;7.9
07042;Bourg-Saint-Andéol;10.1
07064;Le Cheylard;7.7
07102;Guilherand-Granges;19.2
07110;Joyeuse;10.4
07129;Lamastre;5.9
07132;Largentière;6
07186;Privas;8.2
07201;Ruoms;9.6
07204;Saint-Agrève;5.6
07281;Saint-Péray;9.4
07319;Le Teil;9
07324;Tournon-sur-Rhône;7.8
07330;Vallon-Pont-d'Arc;8.3
07331;Vals-les-Bains;11
07334;Les Vans;8.9
07338;Vernoux-en-Vivarais;8.4
07349;La Voulte-sur-Rhône;8
08090;Carignan;7.3
08105;Charleville-Mézières;8.8
08185;Fumay;6.5
08190;Givet;8.3
08302;Monthermé;5.3
08328;Nouzonville;7.6
08362;Rethel;7.9
08363;Revin;4.1
08367;Rocroi;8.4
08409;Sedan;7.4
08490;Vouziers;11
08491;Vrigne aux Bois;11
09032;Ax-les-Thermes;12.6
09122;Foix;11.9
09160;Lavelanet;6.7
09167;Lézat-sur-Lèze;15.8
09185;Mazères;11.3
09194;Mirepoix;5.3
09225;Pamiers;10.5
09261;Saint-Girons;7.1
09282;Saverdun;3.1
09306;Tarascon-sur-Ariège;9
10003;Aix-Villemaur-Pâlis;5.2
10006;Arcis-sur-Aube;4.9
10033;Bar-sur-Aube;4.6
10034;Bar-sur-Seine;5.8
10064;Brienne-le-Château;6.1
10081;La Chapelle-Saint-Luc;7.3
10268;Nogent-sur-Seine;3.6
10323;Romilly-sur-Seine;5.4
10333;Saint-André-les-Vergers;7.3
10343;Saint-Julien-les-Villas;4.8
10362;Sainte-Savine;6.6
10387;Troyes;8.9
11049;Bram;9.6
11069;Carcassonne;8.8
11076;Castelnaudary;6
11106;Coursan;9.9
11129;Espéraza;11.7
11202;Leucate;7.4
11203;Lézignan-Corbières;7.4
11206;Limoux;7.5
11262;Narbonne;11.5
11266;Port-la-Nouvelle;3.6
11304;Quillan;8.8
11315;Rieux-Minervois;8.8
11379;Sigean;13.8
11397;Trèbes;10.6
12033;Bozouls;5.9
12056;Baraqueville;5.4
12089;Decazeville;7
12094;Entraygues-sur-Truyère;9.4
12096;Espalion;10
12119;Laguiole;14.2
12120;Laissac-Sévérac l'Église;9.6
12133;Luc-la-Primaube;11.2
12138;Marcillac-Vallon;6.4
12145;Millau;9.3
12148;Montbazens;9.7
12164;Mur-de-Barrez;5.8
12169;Naucelle;9.6
12176;Onet-le-Château;5.1
12185;Pont-de-Salars;11.3
12197;Réquista;8.6
12198;Rieupeyroux;7.5
12199;Rignac;5.4
12202;Rodez;9
12208;Saint-Affrique;8.4
12224;Saint Geniez d'Olt et d'Aubrac;9.6
12270;Sévérac d'Aveyron;5.2
12300;Villefranche-de-Rouergue;7.5
13001;Aix-en-Provence;14.5
13002;Allauch;10.9
13004;Arles;12.2
13005;Aubagne;17.5
13007;Auriol;9.2
13014;Berre-l'Étang;8.2
13015;Bouc-Bel-Air;11.9
13019;Cabriès;8.2
13022;Cassis;15.4
13026;Châteauneuf-les-Martigues;4.7
13027;Châteaurenard;7.8
13028;La Ciotat;13.6
13031;La Destrousse;12.5
13032;Éguilles;12
13035;Eyguières;8.2
13037;La Fare-les-Oliviers;8.3
13039;Fos-sur-Mer;8.4
13040;Fuveau;9.2
13041;Gardanne;12.2
13042;Gémenos;10.4
13043;Gignac-la-Nerthe;10
13046;Gréasque;8.7
13047;Istres;8.6
13050;Lambesc;8.3
13051;Lançon-Provence;8.9
13053;Mallemort;8
13054;Marignane;13.7
13056;Martigues;10.4
13063;Miramas;4.9
13069;Pélissanne;6.8
13070;La Penne-sur-Huveaune;7.8
13071;Les Pennes-Mirabeau;10
13074;Peyrolles-en-Provence;9
13075;Plan-de-Cuques;10.1
13077;Port-de-Bouc;4.8
13078;Port-Saint-Louis-du-Rhône;8.3
13081;Rognac;4.1
13084;La Roque-d'Anthéron;7.4
13086;Roquevaire;6.7
13087;Rousset;8
13091;Saint-Cannat;11.6
13092;Saint-Chamas;11.1
13097;Saint-Martin-de-Crau;8.3
13098;Saint-Mitre-les-Remparts;6.9
13100;Saint-Rémy-de-Provence;15.4
13102;Saint-Victoret;10.6
13103;Salon-de-Provence;10.3
13104;Sausset-les-Pins;15.7
13105;Sénas;10
13106;Septèmes-les-Vallons;10.9
13110;Trets;11.4
13112;Velaux;12
13113;Venelles;9.3
13117;Vitrolles;12.9
13119;Carnoux-en-Provence;9.8
13201;Marseille 1er Arrondissement;12.3
13202;Marseille 2e Arrondissement;10.9
13203;Marseille 3e Arrondissement;13.7
13204;Marseille 4e Arrondissement;12
13205;Marseille 5e Arrondissement;10.8
13206;Marseille 6e Arrondissement;18.2
13207;Marseille 7e Arrondissement;15.8
13208;Marseille 8e Arrondissement;17.8
13209;Marseille 9e Arrondissement;10.1
13210;Marseille 10e Arrondissement;8.4
13211;Marseille 11e Arrondissement;10.4
13212;Marseille 12e Arrondissement;10.2
13213;Marseille 13e Arrondissement;11.5
13214;Marseille 14e Arrondissement;10.6
13215;Marseille 15e Arrondissement;7.6
13216;Marseille 16e Arrondissement;10.5
14020;Argences;9.4
14027;Les Monts d'Aunay;7.1
14047;Bayeux;7
14101;Bretteville-sur-Odon;9.1
14117;Cabourg;7.2
14118;Caen;16
14167;Colombelles;7.9
14174;Condé-en-Normandie;6.3
14191;Courseulles-sur-Mer;10.3
14220;Deauville;15
14225;Dives-sur-Mer;10.3
14228;Douvres-la-Délivrande;8.5
14258;Falaise;5.9
14327;Hérouville-Saint-Clair;11.3
14333;Honfleur;8.4
14341;Ifs;8.7
14342;Isigny-sur-Mer;10
14366;Lisieux;5.9
14370;Le Molay-Littry;4.4
14371;Livarot-Pays-d'Auge;7.5
14431;Mézidon Vallée d'Auge;5.1
14437;Mondeville;8.2
14478;Orbec;5.2
14488;Ouistreham;8.9
14514;Pont-l'Évêque;7.5
14654;Saint-Pierre-en-Auge;4.9
14689;Le Hom;6.8
14712;Saline;5
14715;Trouville-sur-Mer;6.9
14738;Verson;7.1
14752;Villers-Bocage;8.7
14754;Villers-sur-Mer;7.5
14762;Vire Normandie;7.2
15014;Aurillac;9.8
15119;Massiac;7.4
15120;Mauriac;10.1
15122;Maurs;5.1
15138;Murat;8.9
15162;Riom-ès-Montagnes;8.3
15187;Saint-Flour;8
16015;Angoulême;9.2
16028;Barbezieux-Saint-Hilaire;9.5
16070;Chabanais;6.6
16073;Chalais;6.4
16078;Champniers;5.9
16085;Chasseneuil-sur-Bonnieure;6.5
16090;Châteauneuf-sur-Charente;5.1
16102;Cognac;7.9
16106;Confolens;6.4
16113;La Couronne;6.5
16154;Gond-Pontouvre;5.1
16166;L'Isle-d'Espagnac;11.4
16167;Jarnac;6.4
16192;Roumazières-Loubert;7.4
16206;Mansle;12.9
16223;Montbron;5.6
16281;La Rochefoucauld;7
16286;Rouillac;9.2
16291;Ruelle-sur-Touvre;7.6
16292;Ruffec;8.1
16374;Soyaux;5.9
17003;Aigrefeuille-d'Aunis;9.1
17004;Île-d'Aix;44.6
17010;Angoulins;9.3
17019;Ars-en-Ré;22.3
17024;Aulnay;9.3
17028;Aytré;10.3
17093;Le Château-d'Oléron;4.6
17094;Châtelaillon-Plage;10.4
17131;Cozes;6.1
17140;Dolus-d'Oléron;15.5
17161;La Flotte;12.4
17168;Fouras;9.8
17172;Gémozac;9.5
17197;Jonzac;10.6
17200;Lagord;12.8
17218;Marans;10.5
17219;Marennes;8.5
17224;Matha;7.3
17240;Montendre;8.1
17241;Montguyon;6.6
17264;Nieul-sur-Mer;11.7
17274;Périgny;9.7
17283;Pons;8.1
17291;Puilboreau;11.9
17299;Rochefort;10.2
17300;La Rochelle;16.1
17306;Royan;9.8
17347;Saint-Jean-d'Angély;8.2
17385;Saint-Pierre-d'Oléron;9.6
17397;Saint-Savinien;6.5
17415;Saintes;11.9
17421;Saujon;7.2
17434;Surgères;8.3
17449;Tonnay-Charente;10.8
17452;La Tremblade;8.7
18003;Les Aix-d'Angillon;1.8
18015;Aubigny-sur-Nère;7.4
18033;Bourges;8.7
18057;Châteaumeillant;5.2
18087;Dun-sur-Auron;6.5
18108;La Guerche-sur-l'Aubois;6.4
18109;Henrichemont;7
18141;Mehun-sur-Yèvre;5.5
18197;Saint-Amand-Montrond;5.6
18205;Saint-Doulchard;7.8
18207;Saint-Florent-sur-Cher;3.7
18213;Saint-Germain-du-Puy;5.2
18241;Sancerre;6.8
18242;Sancoins;6.8
18279;Vierzon;6
19005;Allassac;6.5
19010;Argentat-sur-Dordogne;8.4
19019;Beaulieu-sur-Dordogne;4.9
19028;Bort-les-Orgues;8.3
19031;Brive-la-Gaillarde;10.2
19073;Égletons;8.6
19121;Lubersac;8.6
19123;Malemort;8.3
19136;Meymac;6.5
19138;Meyssac;8.7
19148;Neuvic;9
19153;Objat;6.3
19269;Treignac;11.8
19272;Tulle;6.1
19275;Ussel;5.9
19276;Uzerche;12.1
21023;Arnay-le-Duc;10.1
21038;Auxonne;6
21054;Beaune;9.8
21154;Châtillon-sur-Seine;7.8
21166;Chenôve;28.9
21171;Chevigny-Saint-Sauveur;9.2
21231;Dijon;10.6
21278;Fontaine-lès-Dijon;13
21292;Genlis;8.8
21317;Is-sur-Tille;8.7
21355;Longvic;7
21390;Marsannay-la-Côte;11.1
21425;Montbard;6.2
21464;Nuits-Saint-Georges;10.8
21501;Pouilly-en-Auxois;5.3
21515;Quetigny;9.2
21540;Saint-Apollinaire;9.4
21554;Saint-Jean-de-Losne;6.2
21584;Saulieu;4.4
21603;Semur-en-Auxois;8.1
21607;Seurre;4.2
21617;Talant;10.3
21663;Venarey-les-Laumes;4.3
22004;Bégard;8.1
22007;Binic;7.6
22016;Île-de-Bréhat;27.7
22020;Broons;8.7
22025;Callac;5.2
22046;Le Mené;5.7
22050;Dinan;7
22054;Erquy;17.9
22070;Guingamp;6.2
22093;Lamballe;4.9
22106;Langueux;3.9
22113;Lannion;9.1
22121;Lanvollon;5.7
22136;Loudéac;4.2
22143;Matignon;6
22147;Merdrignac;9.1
22162;Paimpol;8.8
22168;Perros-Guirec;9.6
22172;Plancoët;7.8
22186;Pléneuf-Val-André;9.6
22187;Plérin;10
22194;Plestin-les-Grèves;12.2
22203;Ploeuc-L'Hermitage;8.1
22206;Plouagat;7.5
22207;Plouaret;8.7
22215;Ploufragan;4.3
22222;Plouha;8.1
22251;Pordic;8.6
22259;Quévert;11.1
22262;Quintin;6.4
22266;Rostrenen;10
22278;Saint-Brieuc;11
22324;Saint-Quay-Perros;8.7
22360;Trégueux;5.4
22362;Tréguier;9.4
22389;Yffiniac;8.7
23008;Aubusson;8.8
23013;Auzances;8.7
23030;Bourganeuf;8.8
23031;Boussac;6.9
23075;Dun-le-Palestel;6.7
23076;Évaux-les-Bains;12.1
23096;Guéret;8.2
23176;La Souterraine;6.2
24035;Pays de Belvès;5.8
24037;Bergerac;8.2
24053;Boulazac Isle Manoire;8
24064;Brantôme en Périgord;9.3
24067;Le Bugue;11.5
24164;Excideuil;9.2
24167;Eymet;4.2
24223;Lalinde;5.3
24256;Marsac-sur-l'Isle;7.9
24291;Montignac;9.3
24294;Montpon-Ménestérol;5.4
24299;Mussidan;6.5
24309;Neuvic;4.5
24311;Nontron;6.3
24322;Périgueux;11.2
24352;Ribérac;7.5
24354;La Roche-Chalais;8.6
24372;Saint-Astier;5.4
24396;Saint-Cyprien;11.4
24520;Sarlat-la-Canéda;9.2
24547;Terrasson-Lavilledieu;5.7
24551;Thiviers;7.9
24557;Trélissac;9
24571;Vergt;9.9
25031;Audincourt;7.8
25047;Baume-les-Dames;9
25056;Besançon;13.2
25212;École-Valentin;9.2
25315;L'Isle-sur-le-Doubs;7.1
25334;Levier;11
25356;Maîche;7.2
25388;Montbéliard;10.2
25411;Morteau;6.8
25434;Ornans;11.1
25462;Pontarlier;8.1
25463;Pont-de-Roide-Vermondans;6.7
25527;Saint-Vit;9
25532;Saône;10.7
25578;Valdahon;9.1
25580;Valentigney;5.8
26037;Beaumont-lès-Valence;9.3
26057;Bourg-de-Péage;6.6
26058;Bourg-lès-Valence;4
26063;Buis-les-Baronnies;14.7
26064;Chabeuil;10.6
26108;Crest;10.4
26113;Die;10.6
26114;Dieulefit;9.9
26116;Donzère;7.7
26124;Étoile-sur-Rhône;7.7
26165;Livron-sur-Drôme;6.5
26198;Montélimar;9.4
26220;Nyons;12.2
26235;Pierrelatte;5.2
26252;Portes-lès-Valence;7.5
26281;Romans-sur-Isère;9.9
26301;Saint-Donat-sur-l'Herbasse;4.8
26307;Saint-Jean-en-Royans;13.5
26313;Saint-Marcel-lès-Valence;10.5
26324;Saint-Paul-Trois-Châteaux;7.3
26325;Saint-Rambert-d'Albon;7.7
26333;Saint-Vallier;5.5
26362;Valence;12.4
27016;Les Andelys;7.5
27051;Beaumont-le-Roger;6.2
27056;Bernay;6.4
27065;Beuzeville;6.3
27103;Bourg-Achard;6.6
27112;Breteuil;6
27116;Brionne;6.9
27165;Conches-en-Ouche;4.3
27198;Mesnils-sur-Iton;2.4
27226;Étrépagny;5.9
27229;Évreux;7.3
27230;Ézy-sur-Eure;5.8
27246;Fleury-sur-Andelle;11.3
27275;Gaillon;5.2
27284;Gisors;4.8
27375;Louviers;5.8
27428;Le Neubourg;5.2
27448;Pacy-sur-Eure;2.9
27467;Pont-Audemer;5.9
27469;Pont-de-l'Arche;7.2
27493;Romilly-sur-Andelle;9.9
27507;Saint-André-de-l'Eure;5.2
27562;Saint-Marcel;6.6
27679;Verneuil d'Avre et d'Iton;7.7
27681;Vernon;6.3
27701;Val-de-Reuil;9.3
28015;Auneau-Bleury-Saint-Symphorien;5.3
28051;Bonneval;4.1
28061;Brou;5.2
28085;Chartres;8.9
28088;Châteaudun;5.9
28089;Châteauneuf-en-Thymerais;4.1
28103;Cloyes-les-Trois-Rivières;5.4
28116;Courville-sur-Eure;3.9
28134;Dreux;5.6
28140;Épernon;6
28196;Illiers-Combray;3.2
28199;Janville;4.9
28214;La Loupe;4.1
28218;Lucé;8.1
28220;Luisant;6.2
28227;Maintenon;4.5
28229;Mainvilliers;8.6
28279;Nogent-le-Roi;6.2
28280;Nogent-le-Rotrou;7.5
28348;Saint-Lubin-des-Joncherets;2.1
28373;Senonches;6.9
28404;Vernouillet;2.8
28422;Les Villages Vovéens;6.4
29004;Bannalec;7.5
29019;Brest;12.9
29020;Briec;7.2
29024;Carhaix-Plouguer;6.2
29026;Châteaulin;9.1
29027;Châteauneuf-du-Faou;9.7
29039;Concarneau;10.3
29042;Crozon;9.2
29046;Douarnenez;6.1
29051;Ergué-Gabéric;12.2
29053;Le Faou;9.7
29058;Fouesnant;12.3
29061;Gouesnou;12.2
29069;Guilers;8
29075;Guipavas;10.1
29081;Huelgoat;5.3
29082;Île-de-Batz;21.9
29083;Île-de-Sein;40.2
29084;Île-Molène;0
29103;Landerneau;9.4
29105;Landivisiau;7.2
29124;Lesneven;11.2
29147;Mellac;6.2
29150;Moëlan-sur-Mer;10.8
29151;Morlaix;7.3
29155;Ouessant;35.9
29158;Penmarch;8.9
29160;Plabennec;7.3
29162;Pleyben;8.9
29174;Plonéour-Lanvern;3.6
29178;Ploudalmézeau;9.4
29185;Plouescat;8.4
29189;Plougastel-Daoulas;11.2
29195;Plouguerneau;7.5
29197;Plouhinec;11.9
29199;Plouigneau;3.3
29212;Plouzané;8.8
29217;Pont-Aven;9.3
29220;Pont-l'Abbé;16.6
29232;Quimper;11.1
29233;Quimperlé;10.2
29235;Le Relecq-Kerhuon;8.7
29241;Rosporden;7.6
29259;Saint-Pol-de-Léon;10.6
29260;Saint-Renan;10.3
29274;Scaër;7.9
29302;Pont-de-Buis-lès-Quimerch;10.5
2A01;Ajaccio;9.5
2A02;Vallée du Prunelli;10.2
2A03;Rive Sud;9.7
2A04;Cinarca;4.2
2A05;Taravo;11.3
2A06;Propriano-Sartène;9.1
2A07;Alta-Rocca;6.3
2A08;Gravona-Cruzini;4.7
2A09;Grand Sud;10
2A10;Cargèse;16.4
2A11;Vico;16.2
2B12;Aléria-Cervione;6.7
2B13;Calvi;4.7
2B14;Fiumorbu;7
2B15;Ile-Rousse;10.5
2B16;Casinca;11.6
2B17;Corte;8.1
2B18;Ponte-Leccia;6.1
2B19;Borgo-Biguglia;6.9
2B20;Nebbiu;7.5
2B21;Bastia;11.8
2B23;Cap Corse;9.1
30003;Aigues-Mortes;11.3
30007;Alès;11.5
30010;Anduze;9
30011;Les Angles;9.1
30028;Bagnols-sur-Cèze;8
30032;Beaucaire;5
30034;Bellegarde;8.4
30037;Bessèges;3.3
30062;Calvisson;10.2
30132;La Grand-Combe;2.9
30141;Laudun-l'Ardoise;6.6
30155;Manduel;6.4
30156;Marguerittes;10.2
30169;Milhaud;9.3
30189;Nîmes;12
30202;Pont-Saint-Esprit;6.1
30210;Quissac;10.8
30212;Remoulins;10.6
30221;Roquemaure;8.9
30227;Saint-Ambroix;3.8
30243;Saint-Christol-lès-Alès;7.3
30258;Saint-Gilles;6.6
30263;Saint-Hippolyte-du-Fort;11.7
30269;Saint-Jean-du-Gard;8.3
30305;Salindres;3.9
30321;Sommières;8.8
30334;Uzès;8.8
30341;Vauvert;8
30344;Vergèze;10
30350;Le Vigan;8.6
30351;Villeneuve-lès-Avignon;8.5
31020;Aspet;9.8
31022;Aucamville;14.1
31033;Auterive;7.8
31042;Bagnères-de-Luchon;13.4
31044;Balma;13
31056;Beauzelle;11.2
31066;Bessières;5.6
31069;Blagnac;11.8
31080;Boulogne-sur-Gesse;11.4
31098;Cadours;9.7
31106;Caraman;4.9
31107;Carbonne;12.4
31113;Castanet-Tolosan;10.2
31118;Castelnau-d'Estrétefonds;10.3
31135;Cazères;6.1
31149;Colomiers;11.3
31150;Cornebarrieu;18.5
31157;Cugnaux;11.7
31182;Fenouillet;10.4
31187;Fonsorbes;9.1
31202;Fronton;9.7
31232;Grenade;6
31239;L'Isle-en-Dodon;6.1
31254;Labège;14.8
31282;Launaguet;6.2
31291;Léguevin;8.1
31324;Martres-Tolosane;10.8
31358;Montastruc-la-Conseillère;11
31375;Montesquieu-Volvestre;11.5
31390;Montréjeau;6.6
31395;Muret;12.8
31396;Nailloux;11.3
31417;Pibrac;11.5
31421;Pins-Justaret;12.5
31424;Plaisance-du-Touch;9.6
31433;Portet-sur-Garonne;13.6
31445;Quint-Fonsegrives;16.1
31446;Ramonville-Saint-Agne;10.8
31451;Revel;9.4
31454;Rieumes;9.1
31458;Roques;15.4
31467;Saint-Alban;11.6
31483;Saint-Gaudens;8.1
31488;Saint-Jean;16.7
31490;Saint-Jory;8.9
31499;Saint-Lys;7
31506;Saint-Orens-de-Gameville;10.3
31523;Salies-du-Salat;11.7
31526;La Salvetat-Saint-Gilles;9.6
31547;Seysses;9.9
31555;Toulouse;11.5
31557;Tournefeuille;9.3
31561;L'Union;10.2
31572;Venerque;14.5
31573;Verfeil;9.1
31582;Villefranche-de-Lauragais;13.1
31584;Villemur-sur-Tarn;5.7
31588;Villeneuve-Tolosane;6.4
32013;Auch;10.9
32096;Cazaubon;20.3
32107;Condom;8.4
32119;Eauze;8.1
32132;Fleurance;6.3
32147;Gimont;10.1
32160;L'Isle-Jourdain;6.5
32208;Lectoure;12
32213;Lombez;10.3
32233;Marciac;9
32242;Masseube;13.8
32249;Mauvezin;7.1
32256;Mirande;6.5
32296;Nogaro;8.6
32319;Plaisance;8.2
32344;Riscle;14
32410;Samatan;11.5
32462;Vic-Fezensac;9.7
33003;Ambarès-et-Lagrave;9.2
33005;Andernos-les-Bains;10.8
33009;Arcachon;23.9
33011;Arès;9.5
33013;Artigues-près-Bordeaux;12.3
33036;Bazas;10.1
33039;Bègles;10.1
33051;Biganos;7.5
33056;Blanquefort;6.9
33058;Blaye;8.6
33063;Bordeaux;15.1
33067;Bourg;7.9
33069;Le Bouscat;14.3
33075;Bruges;8.9
33081;Cadillac;6.5
33090;Canéjan;18.1
33096;Carbon-Blanc;9.1
33104;Castelnau-de-Médoc;6.8
33108;Castillon-la-Bataille;9
33119;Cenon;27.5
33122;Cestas;12.4
33123;Cézac;6.5
33138;Coutras;6.4
33140;Créon;9.3
33162;Eysines;8.5
33167;Floirac;14.2
33192;Gradignan;13.3
33199;Gujan-Mestras;9.9
33200;Le Haillan;6.4
33213;La Brède;9.7
33214;Lacanau;10.6
33227;Langon;12.2
33234;Latresne;11.2
33236;Lège-Cap-Ferret;9.5
33238;Léognan;11.2
33240;Lesparre-Médoc;7.6
33243;Libourne;11.5
33249;Lormont;19.5
33273;Martignas-sur-Jalle;12.2
33281;Mérignac;11.8
33289;Monségur;5.8
33312;Parempuyre;10.6
33314;Pauillac;8.8
33318;Pessac;9.7
33327;Podensac;5.8
33334;Portets;13.2
33352;La Réole;6.5
33366;Saint-André-de-Cubzac;8.6
33389;Saint-Ciers-sur-Gironde;7.9
33397;Sainte-Eulalie;8.4
33402;Sainte-Foy-la-Grande;6.1
33422;Saint-Jean-d'Illac;10.7
33433;Saint-Loubès;8.9
33449;Saint-Médard-en-Jalles;11.2
33478;Saint-Seurin-sur-l'Isle;8.5
33498;Salles;8
33506;Sauveterre-de-Guyenne;8.8
33514;Soulac-sur-Mer;11.2
33519;Le Taillan-Médoc;10.8
33522;Talence;9.4
33527;Le Teich;10.1
33529;La Teste-de-Buch;13
33550;Villenave-d'Ornon;8.8
34003;Agde;10.5
34022;Baillargues;8.3
34023;Balaruc-les-Bains;35.3
34028;Bédarieux;11.4
34031;Bessan;9.5
34032;Béziers;10.6
34052;Capestang;6.7
34057;Castelnau-le-Lez;21
34058;Castries;10.1
34077;Clapiers;14.1
34079;Clermont-l'Hérault;12.5
34088;Cournonterral;12.6
34090;Le Crès;12.9
34095;Fabrègues;14.2
34101;Florensac;6.6
34108;Frontignan;10.4
34111;Ganges;12.5
34113;Gigean;10.3
34114;Gignac;9.8
34120;Jacou;11.8
34123;Juvignac;10.1
34129;Lattes;16.3
34142;Lodève;10.3
34145;Lunel;11.2
34147;Magalas;11.5
34150;Marseillan;14.1
34151;Marsillargues;8.9
34154;Mauguio;12.3
34157;Mèze;8.7
34162;Montagnac;7.3
34172;Montpellier;12.2
34192;Palavas-les-Flots;13.4
34194;Paulhan;7
34198;Pérols;12.2
34199;Pézenas;10.7
34213;Poussan;7.1
34239;Saint-André-de-Sangonis;6.7
34245;Saint-Chinian;5.6
34247;Saint-Clément-de-Rivière;10.4
34255;Saint-Gély-du-Fesc;13.1
34270;Saint-Jean-de-Védas;10.9
34276;Saint-Mathieu-de-Tréviers;7.4
34284;Saint-Pons-de-Thomières;15.9
34299;Sérignan;7.3
34300;Servian;6.1
34301;Sète;13.6
34327;Vendargues;12.4
34332;Vias;8.7
34336;Villeneuve-lès-Béziers;9.1
34344;La Grande-Motte;12.1
35001;Acigné;8.6
35004;Antrain;16.9
35006;Argentré-du-Plessis;4.3
35012;Bain-de-Bretagne;8.8
35023;Bédée;8
35024;Betton;9.3
35047;Bruz;10.8
35049;Cancale;7.2
35051;Cesson-Sévigné;11.4
35055;Chantepie;7.7
35066;Chartres-de-Bretagne;7.8
35068;Châteaubourg;8.9
35069;Châteaugiron;6.6
35085;Combourg;8.5
35093;Dinard;9.6
35095;Dol-de-Bretagne;7.1
35115;Fougères;5.9
35125;La Guerche-de-Bretagne;4
35126;Guichen;7.5
35129;Guipry;4.6
35136;Janzé;8.2
35152;Liffré;9.1
35162;Louvigné-du-Désert;4.6
35168;Val d'Anast;6.1
35173;Melesse;9.1
35184;Montauban-de-Bretagne;8.2
35188;Montfort-sur-Meu;7.6
35189;Montgermont;9.8
35196;Mordelles;8.8
35210;Pacé;10.9
35219;Pipriac;5.8
35223;Plélan-le-Grand;5.3
35236;Redon;7
35238;Rennes;12.5
35239;Retiers;5.7
35240;Le Rheu;9.5
35253;Saint-Aubin-du-Cormier;8.6
35257;Maen Roch;7.1
35278;Saint-Grégoire;31.1
35281;Saint-Jacques-de-la-Lande;9.2
35288;Saint-Malo;15
