CartoSanté; ; 
Référentiel géographique : France par territoire de vie-santé 2019; ; 
Code;Libellé;Densité de généralistes lib. 2015
05132;Saint-Bonnet-en-Champsaur;13.4
05179;Veynes;15
06004;Antibes;12.6
06011;Beaulieu-sur-Mer;14.5
06012;Beausoleil;14.8
06018;Biot;8
06027;Cagnes-sur-Mer;13.4
06029;Cannes;14.5
06030;Le Cannet;13.7
06033;Carros;7.5
06044;La Colle-sur-Loup;8.8
06048;Contes;8.4
06065;La Gaude;3
06069;Grasse;9.4
06079;Mandelieu-la-Napoule;11.4
06083;Menton;11.9
06084;Mouans-Sartoux;13.1
06085;Mougins;11.5
06088;Nice;13.7
06090;Pégomas;6.2
06095;Peymeinade;11.5
06099;Puget-Théniers;9.7
06104;Roquebrune-Cap-Martin;8.6
06105;Roquefort-les-Pins;9.7
06123;Saint-Laurent-du-Var;13.2
06130;Saint-Vallier-de-Thiey;5.1
06149;La Trinité;8.6
06152;Valbonne;16
06155;Vallauris;8.3
06157;Vence;11.8
06159;Villefranche-sur-Mer;16.9
06161;Villeneuve-Loubet;7
06163;Tende;2.7
07010;Annonay;8.1
07019;Aubenas;9.7
07042;Bourg-Saint-Andéol;10
07064;Le Cheylard;9.2
07102;Guilherand-Granges;18.3
07110;Joyeuse;9.1
07129;Lamastre;7.8
07132;Largentière;6.9
07186;Privas;8.6
07201;Ruoms;9.8
07204;Saint-Agrève;10.6
07281;Saint-Péray;10.5
07319;Le Teil;8.1
07324;Tournon-sur-Rhône;7.8
07330;Vallon-Pont-d'Arc;11
07331;Vals-les-Bains;11
07334;Les Vans;10.3
07338;Vernoux-en-Vivarais;10.2
07349;La Voulte-sur-Rhône;7.6
08090;Carignan;7.2
08105;Charleville-Mézières;9.3
08185;Fumay;7.8
08190;Givet;8.3
08302;Monthermé;5.2
08328;Nouzonville;8.8
08362;Rethel;7.2
08363;Revin;5
08367;Rocroi;6.2
08409;Sedan;7.5
08490;Vouziers;10.2
08491;Vrigne aux Bois;10.6
09032;Ax-les-Thermes;14.8
09122;Foix;11.8
09160;Lavelanet;8.4
09167;Lézat-sur-Lèze;13.1
09185;Mazères;13.6
09194;Mirepoix;5.4
09225;Pamiers;10.9
09261;Saint-Girons;7.6
09282;Saverdun;6.5
09306;Tarascon-sur-Ariège;7.8
10003;Aix-Villemaur-Pâlis;6.4
10006;Arcis-sur-Aube;5.6
10033;Bar-sur-Aube;6.2
10034;Bar-sur-Seine;6.9
10064;Brienne-le-Château;5.9
10081;La Chapelle-Saint-Luc;7.7
10268;Nogent-sur-Seine;5.2
10323;Romilly-sur-Seine;5.7
10333;Saint-André-les-Vergers;7.2
10343;Saint-Julien-les-Villas;5.5
10362;Sainte-Savine;6.9
10387;Troyes;10.7
11049;Bram;11.7
11069;Carcassonne;10.1
11076;Castelnaudary;7.3
11106;Coursan;8.2
11129;Espéraza;11.4
11202;Leucate;9.3
11203;Lézignan-Corbières;7.3
11206;Limoux;9.2
11262;Narbonne;11.8
11266;Port-la-Nouvelle;3.5
11304;Quillan;8.4
11315;Rieux-Minervois;9.7
11379;Sigean;11.6
11397;Trèbes;10.8
12033;Bozouls;9.2
12056;Baraqueville;5.6
12089;Decazeville;8.6
12094;Entraygues-sur-Truyère;8.9
12096;Espalion;9.1
12119;Laguiole;13.9
12120;Laissac-Sévérac l'Église;9.8
12133;Luc-la-Primaube;10.3
12138;Marcillac-Vallon;5.6
12145;Millau;10.3
12148;Montbazens;11.7
12164;Mur-de-Barrez;7.7
12169;Naucelle;8
12176;Onet-le-Château;4.6
12185;Pont-de-Salars;9.4
12197;Réquista;8.4
12198;Rieupeyroux;7.3
12199;Rignac;10.9
12202;Rodez;10.1
12208;Saint-Affrique;8.8
12224;Saint Geniez d'Olt et d'Aubrac;9.5
12270;Sévérac d'Aveyron;7
12300;Villefranche-de-Rouergue;8.8
13001;Aix-en-Provence;15.9
13002;Allauch;8.9
13004;Arles;13
13005;Aubagne;16.1
13007;Auriol;9.7
13014;Berre-l'Étang;8.6
13015;Bouc-Bel-Air;12.9
13019;Cabriès;8.6
13022;Cassis;13.4
13026;Châteauneuf-les-Martigues;5.8
13027;Châteaurenard;8.6
13028;La Ciotat;12.1
13031;La Destrousse;12.3
13032;Éguilles;10.5
13035;Eyguières;8.5
13037;La Fare-les-Oliviers;6.3
13039;Fos-sur-Mer;7.6
13040;Fuveau;9.8
13041;Gardanne;16.4
13042;Gémenos;8.9
13043;Gignac-la-Nerthe;12.1
13046;Gréasque;6.9
13047;Istres;10.5
13050;Lambesc;10.7
13051;Lançon-Provence;9.2
13053;Mallemort;9.9
13054;Marignane;13.2
13056;Martigues;10.6
13063;Miramas;6
13069;Pélissanne;8.1
13070;La Penne-sur-Huveaune;8
13071;Les Pennes-Mirabeau;9
13074;Peyrolles-en-Provence;6.9
13075;Plan-de-Cuques;11.2
13077;Port-de-Bouc;8.1
13078;Port-Saint-Louis-du-Rhône;5.8
13081;Rognac;6
13084;La Roque-d'Anthéron;12.6
13086;Roquevaire;9.1
13087;Rousset;7.4
13091;Saint-Cannat;8.9
13092;Saint-Chamas;10.6
13097;Saint-Martin-de-Crau;10.5
13098;Saint-Mitre-les-Remparts;11.9
13100;Saint-Rémy-de-Provence;14.6
13102;Saint-Victoret;12.2
13103;Salon-de-Provence;10.3
13104;Sausset-les-Pins;15.3
13105;Sénas;9
13106;Septèmes-les-Vallons;12.1
13110;Trets;12.3
13112;Velaux;13.6
13113;Venelles;9.5
13117;Vitrolles;14.2
13119;Carnoux-en-Provence;9.9
13201;Marseille 1er Arrondissement;16.5
13202;Marseille 2e Arrondissement;12.5
13203;Marseille 3e Arrondissement;12.1
13204;Marseille 4e Arrondissement;12.5
13205;Marseille 5e Arrondissement;12.1
13206;Marseille 6e Arrondissement;18.2
13207;Marseille 7e Arrondissement;13.9
13208;Marseille 8e Arrondissement;19.2
13209;Marseille 9e Arrondissement;11.6
13210;Marseille 10e Arrondissement;8.3
13211;Marseille 11e Arrondissement;10.6
13212;Marseille 12e Arrondissement;12.2
13213;Marseille 13e Arrondissement;10.8
13214;Marseille 14e Arrondissement;13.1
13215;Marseille 15e Arrondissement;9.2
13216;Marseille 16e Arrondissement;13
14020;Argences;8.8
14027;Les Monts d'Aunay;7.1
14047;Bayeux;8
14101;Bretteville-sur-Odon;9.3
14117;Cabourg;8.1
14118;Caen;15.4
14167;Colombelles;8
14174;Condé-en-Normandie;6.9
14191;Courseulles-sur-Mer;8.2
14220;Deauville;13.4
14225;Dives-sur-Mer;10.2
14228;Douvres-la-Délivrande;8.5
14258;Falaise;6.3
14327;Hérouville-Saint-Clair;12.7
14333;Honfleur;8.5
14341;Ifs;8.7
14342;Isigny-sur-Mer;8.2
14366;Lisieux;7.6
14370;Le Molay-Littry;4.4
14371;Livarot-Pays-d'Auge;10.2
14431;Mézidon Vallée d'Auge;5.9
14437;Mondeville;9
14478;Orbec;5
14488;Ouistreham;9.6
14514;Pont-l'Évêque;8.3
14654;Saint-Pierre-en-Auge;5.7
14689;Le Hom;7
14712;Saline;6.4
14715;Trouville-sur-Mer;12.2
14738;Verson;7.4
14752;Villers-Bocage;6.8
14754;Villers-sur-Mer;6.4
14762;Vire Normandie;7.3
15014;Aurillac;10
15119;Massiac;7.3
15120;Mauriac;11.1
15122;Maurs;6.7
15138;Murat;9.8
15162;Riom-ès-Montagnes;8
15187;Saint-Flour;8.9
16015;Angoulême;10.5
16028;Barbezieux-Saint-Hilaire;9.3
16070;Chabanais;6.5
16073;Chalais;9
16078;Champniers;7
16085;Chasseneuil-sur-Bonnieure;8.5
16090;Châteauneuf-sur-Charente;5.1
16102;Cognac;9.1
16106;Confolens;7.1
16113;La Couronne;6.6
16154;Gond-Pontouvre;7.5
16166;L'Isle-d'Espagnac;10.8
16167;Jarnac;7.3
16192;Roumazières-Loubert;5.4
16206;Mansle;11.1
16223;Montbron;5.5
16281;La Rochefoucauld;6.4
16286;Rouillac;9.2
16291;Ruelle-sur-Touvre;9.3
16292;Ruffec;8.4
16374;Soyaux;7.4
17003;Aigrefeuille-d'Aunis;8.9
17004;Île-d'Aix;40.8
17010;Angoulins;8.4
17019;Ars-en-Ré;15.7
17024;Aulnay;10.6
17028;Aytré;10.2
17093;Le Château-d'Oléron;10.9
17094;Châtelaillon-Plage;11.4
17131;Cozes;9.5
17140;Dolus-d'Oléron;15.5
17161;La Flotte;12.1
17168;Fouras;11.6
17172;Gémozac;7.8
17197;Jonzac;11.2
17200;Lagord;9.6
17218;Marans;10
17219;Marennes;9.4
17224;Matha;7.2
17240;Montendre;7.4
17241;Montguyon;8.6
17264;Nieul-sur-Mer;11.1
17274;Périgny;9.5
17283;Pons;7.2
17291;Puilboreau;11
17299;Rochefort;12.8
17300;La Rochelle;16.5
17306;Royan;12.2
17347;Saint-Jean-d'Angély;8.1
17385;Saint-Pierre-d'Oléron;12.2
17397;Saint-Savinien;7.3
17415;Saintes;11.6
17421;Saujon;7.3
17434;Surgères;8.8
17449;Tonnay-Charente;9.9
17452;La Tremblade;8.7
18003;Les Aix-d'Angillon;1.8
18015;Aubigny-sur-Nère;7.9
18033;Bourges;10
18057;Châteaumeillant;6.9
18087;Dun-sur-Auron;5.4
18108;La Guerche-sur-l'Aubois;4.9
18109;Henrichemont;9
18141;Mehun-sur-Yèvre;6.4
18197;Saint-Amand-Montrond;6.6
18205;Saint-Doulchard;7.9
18207;Saint-Florent-sur-Cher;2.9
18213;Saint-Germain-du-Puy;6
18241;Sancerre;6.6
18242;Sancoins;7.7
18279;Vierzon;7.1
19005;Allassac;6.7
19010;Argentat-sur-Dordogne;10.3
19019;Beaulieu-sur-Dordogne;12
19028;Bort-les-Orgues;9.6
19031;Brive-la-Gaillarde;12.5
19073;Égletons;7.8
19121;Lubersac;10.8
19123;Malemort;8.4
19136;Meymac;6.5
19138;Meyssac;8.7
19148;Neuvic;12.7
19153;Objat;7
19269;Treignac;15.6
19272;Tulle;7.7
19275;Ussel;5.9
19276;Uzerche;12.6
21023;Arnay-le-Duc;9.7
21038;Auxonne;6.1
21054;Beaune;10.2
21154;Châtillon-sur-Seine;6.5
21166;Chenôve;30
21171;Chevigny-Saint-Sauveur;8.5
21231;Dijon;10.7
21278;Fontaine-lès-Dijon;13.1
21292;Genlis;7.9
21317;Is-sur-Tille;7.9
21355;Longvic;6.5
21390;Marsannay-la-Côte;10.8
21425;Montbard;7.5
21464;Nuits-Saint-Georges;9.6
21501;Pouilly-en-Auxois;6.3
21515;Quetigny;9.9
21540;Saint-Apollinaire;9.5
21554;Saint-Jean-de-Losne;6.1
21584;Saulieu;7.7
21603;Semur-en-Auxois;9
21607;Seurre;5.5
21617;Talant;9.7
21663;Venarey-les-Laumes;3.2
22004;Bégard;8.6
22007;Binic;9.1
22016;Île-de-Bréhat;24.6
22020;Broons;8.6
22025;Callac;5
22046;Le Mené;9.9
22050;Dinan;8.2
22054;Erquy;12.8
22070;Guingamp;6.5
22093;Lamballe;5.9
22106;Langueux;4
22113;Lannion;9.4
22121;Lanvollon;8.1
22136;Loudéac;6
22143;Matignon;10.6
22147;Merdrignac;7.6
22162;Paimpol;10.2
22168;Perros-Guirec;10.2
22172;Plancoët;7.8
22186;Pléneuf-Val-André;11.5
22187;Plérin;6.9
22194;Plestin-les-Grèves;12
22203;Ploeuc-L'Hermitage;6.4
22206;Plouagat;7.7
22207;Plouaret;8.7
22215;Ploufragan;6
22222;Plouha;8.1
22251;Pordic;9
22259;Quévert;10.9
22262;Quintin;6.4
22266;Rostrenen;9.2
22278;Saint-Brieuc;13.7
22324;Saint-Quay-Perros;12.1
22360;Trégueux;6.9
22362;Tréguier;9.9
22389;Yffiniac;7.9
23008;Aubusson;8.6
23013;Auzances;10.6
23030;Bourganeuf;10.6
23031;Boussac;6.6
23075;Dun-le-Palestel;9.7
23076;Évaux-les-Bains;14.2
23096;Guéret;8.5
23176;La Souterraine;8.5
24035;Pays de Belvès;8.7
24037;Bergerac;7.7
24053;Boulazac Isle Manoire;6.6
24064;Brantôme en Périgord;11.1
24067;Le Bugue;10.5
24164;Excideuil;9.8
24167;Eymet;7.4
24223;Lalinde;6.5
24256;Marsac-sur-l'Isle;4.5
24291;Montignac;10.2
24294;Montpon-Ménestérol;4.3
24299;Mussidan;6.5
24309;Neuvic;7.3
24311;Nontron;7.3
24322;Périgueux;13.9
24352;Ribérac;9
24354;La Roche-Chalais;11
24372;Saint-Astier;8.1
24396;Saint-Cyprien;14.5
24520;Sarlat-la-Canéda;7.9
24547;Terrasson-Lavilledieu;6.8
24551;Thiviers;8.6
24557;Trélissac;9.5
24571;Vergt;10
25031;Audincourt;8.3
25047;Baume-les-Dames;8.9
25056;Besançon;13.7
25212;École-Valentin;8.6
25315;L'Isle-sur-le-Doubs;6.3
25334;Levier;11.3
25356;Maîche;6.5
25388;Montbéliard;10.8
25411;Morteau;6.8
25434;Ornans;11.3
25462;Pontarlier;9.1
25463;Pont-de-Roide-Vermondans;6.7
25527;Saint-Vit;7.9
25532;Saône;10.3
25578;Valdahon;8.2
25580;Valentigney;8.2
26037;Beaumont-lès-Valence;8.5
26057;Bourg-de-Péage;7.3
26058;Bourg-lès-Valence;7.2
26063;Buis-les-Baronnies;16.4
26064;Chabeuil;9
26108;Crest;10.9
26113;Die;11
26114;Dieulefit;8.7
26116;Donzère;9.9
26124;Étoile-sur-Rhône;6.9
26165;Livron-sur-Drôme;7.7
26198;Montélimar;9.9
26220;Nyons;10.2
26235;Pierrelatte;6.2
26252;Portes-lès-Valence;8.7
26281;Romans-sur-Isère;10
26301;Saint-Donat-sur-l'Herbasse;4.3
26307;Saint-Jean-en-Royans;11
26313;Saint-Marcel-lès-Valence;6.5
26324;Saint-Paul-Trois-Châteaux;5.9
26325;Saint-Rambert-d'Albon;8.3
26333;Saint-Vallier;6.1
26362;Valence;12
27016;Les Andelys;7.4
27051;Beaumont-le-Roger;6.2
27056;Bernay;7.9
27065;Beuzeville;7.5
27103;Bourg-Achard;7
27112;Breteuil;7.3
27116;Brionne;7.6
27165;Conches-en-Ouche;7
27198;Mesnils-sur-Iton;4.7
27226;Étrépagny;8.5
27229;Évreux;8.6
27230;Ézy-sur-Eure;6.7
27246;Fleury-sur-Andelle;9.6
27275;Gaillon;5.9
27284;Gisors;5.2
27375;Louviers;8
27428;Le Neubourg;5.3
27448;Pacy-sur-Eure;4.7
27467;Pont-Audemer;5.6
27469;Pont-de-l'Arche;7.4
27493;Romilly-sur-Andelle;7.1
27507;Saint-André-de-l'Eure;6.5
27562;Saint-Marcel;7.3
27679;Verneuil d'Avre et d'Iton;7.3
27681;Vernon;7.8
27701;Val-de-Reuil;9
28015;Auneau-Bleury-Saint-Symphorien;6.4
28051;Bonneval;3.4
28061;Brou;4.4
28085;Chartres;10
28088;Châteaudun;7.2
28089;Châteauneuf-en-Thymerais;4.9
28103;Cloyes-les-Trois-Rivières;5.3
28116;Courville-sur-Eure;4.8
28134;Dreux;7.4
28140;Épernon;7
28196;Illiers-Combray;4.3
28199;Janville;5.6
28214;La Loupe;8.1
28218;Lucé;8.4
28220;Luisant;5.5
28227;Maintenon;4.5
28229;Mainvilliers;9.6
28279;Nogent-le-Roi;6.1
28280;Nogent-le-Rotrou;7.1
28348;Saint-Lubin-des-Joncherets;2.6
28373;Senonches;6.9
28404;Vernouillet;2
28422;Les Villages Vovéens;5.5
29004;Bannalec;9.1
29019;Brest;12.5
29020;Briec;8.1
29024;Carhaix-Plouguer;8.1
29026;Châteaulin;10.7
29027;Châteauneuf-du-Faou;7.8
29039;Concarneau;9.3
29042;Crozon;8.9
29046;Douarnenez;6.6
29051;Ergué-Gabéric;9.8
29053;Le Faou;8.7
29058;Fouesnant;11.1
29061;Gouesnou;10.9
29069;Guilers;7.4
29075;Guipavas;9.4
29081;Huelgoat;5
29082;Île-de-Batz;20.2
29083;Île-de-Sein;46.3
29084;Île-Molène;0
29103;Landerneau;9.5
29105;Landivisiau;6.1
29124;Lesneven;10.6
29147;Mellac;4.9
29150;Moëlan-sur-Mer;9.8
29151;Morlaix;8.9
29155;Ouessant;11.4
29158;Penmarch;9.2
29160;Plabennec;7.5
29162;Pleyben;8.6
29174;Plonéour-Lanvern;6
29178;Ploudalmézeau;9
29185;Plouescat;8.3
29189;Plougastel-Daoulas;9.9
29195;Plouguerneau;7.1
29197;Plouhinec;9.4
29199;Plouigneau;5
29212;Plouzané;9.2
29217;Pont-Aven;10.4
29220;Pont-l'Abbé;14.8
29232;Quimper;11.6
29233;Quimperlé;9.3
29235;Le Relecq-Kerhuon;7.9
29241;Rosporden;7.7
29259;Saint-Pol-de-Léon;8.5
29260;Saint-Renan;8.8
29274;Scaër;7.7
29302;Pont-de-Buis-lès-Quimerch;10.5
2A01;Ajaccio;9.9
2A02;Vallée du Prunelli;6.9
2A03;Rive Sud;10.8
2A04;Cinarca;8.2
2A05;Taravo;11.5
2A06;Propriano-Sartène;8.2
2A07;Alta-Rocca;9.5
2A08;Gravona-Cruzini;5.4
2A09;Grand Sud;10.6
2A10;Cargèse;13.1
2A11;Vico;22.3
2B12;Aléria-Cervione;9.6
2B13;Calvi;9.6
2B14;Fiumorbu;7.2
2B15;Ile-Rousse;11.7
2B16;Casinca;8.3
2B17;Corte;8.1
2B18;Ponte-Leccia;4.1
2B19;Borgo-Biguglia;7.4
2B20;Nebbiu;6.6
2B21;Bastia;12.8
2B23;Cap Corse;9.2
30003;Aigues-Mortes;9.1
30007;Alès;11.8
30010;Anduze;8.4
30011;Les Angles;9
30028;Bagnols-sur-Cèze;9.8
30032;Beaucaire;6.5
30034;Bellegarde;10.7
30037;Bessèges;4.6
30062;Calvisson;8.6
30132;La Grand-Combe;3.9
30141;Laudun-l'Ardoise;8.9
30155;Manduel;9.6
30156;Marguerittes;9.5
30169;Milhaud;10.3
30189;Nîmes;13.6
30202;Pont-Saint-Esprit;7
30210;Quissac;10.4
30212;Remoulins;10
30221;Roquemaure;10.3
30227;Saint-Ambroix;4.4
30243;Saint-Christol-lès-Alès;8.6
30258;Saint-Gilles;5.1
30263;Saint-Hippolyte-du-Fort;10.7
30269;Saint-Jean-du-Gard;9.6
30305;Salindres;5.7
30321;Sommières;8.4
30334;Uzès;9.2
30341;Vauvert;7.2
30344;Vergèze;10.1
30350;Le Vigan;8.5
30351;Villeneuve-lès-Avignon;7
31020;Aspet;9.7
31022;Aucamville;13.6
31033;Auterive;7.7
31042;Bagnères-de-Luchon;13.9
31044;Balma;10.7
31056;Beauzelle;11
31066;Bessières;10.1
31069;Blagnac;14.4
31080;Boulogne-sur-Gesse;11.3
31098;Cadours;11.5
31106;Caraman;4.1
31107;Carbonne;9.3
31113;Castanet-Tolosan;10.6
31118;Castelnau-d'Estrétefonds;10.4
31135;Cazères;7.5
31149;Colomiers;11.2
31150;Cornebarrieu;14.1
31157;Cugnaux;12.6
31182;Fenouillet;7.2
31187;Fonsorbes;8.2
31202;Fronton;11.6
31232;Grenade;6.4
31239;L'Isle-en-Dodon;8.9
31254;Labège;11.7
31282;Launaguet;5.8
31291;Léguevin;7.1
31324;Martres-Tolosane;12.1
31358;Montastruc-la-Conseillère;8.9
31375;Montesquieu-Volvestre;13.1
31390;Montréjeau;7.1
31395;Muret;13.5
31396;Nailloux;8.4
31417;Pibrac;10.9
31421;Pins-Justaret;11.7
31424;Plaisance-du-Touch;11.1
31433;Portet-sur-Garonne;12.1
31445;Quint-Fonsegrives;12.1
31446;Ramonville-Saint-Agne;11.2
31451;Revel;10.6
31454;Rieumes;8
31458;Roques;14.1
31467;Saint-Alban;12
31483;Saint-Gaudens;12.3
31488;Saint-Jean;16.6
31490;Saint-Jory;8.7
31499;Saint-Lys;7.4
31506;Saint-Orens-de-Gameville;11.7
31523;Salies-du-Salat;12.9
31526;La Salvetat-Saint-Gilles;12.3
31547;Seysses;10.1
31555;Toulouse;12.4
31557;Tournefeuille;10.3
31561;L'Union;8.5
31572;Venerque;14.8
31573;Verfeil;9.6
31582;Villefranche-de-Lauragais;12.3
31584;Villemur-sur-Tarn;7.6
31588;Villeneuve-Tolosane;6.8
32013;Auch;11
32096;Cazaubon;23.7
32107;Condom;10.1
32119;Eauze;12.5
32132;Fleurance;7.6
32147;Gimont;10.4
32160;L'Isle-Jourdain;6.9
32208;Lectoure;11.8
32213;Lombez;10.6
32233;Marciac;11.7
32242;Masseube;13.7
32249;Mauvezin;8.5
32256;Mirande;7.1
32296;Nogaro;8.7
32319;Plaisance;9.9
32344;Riscle;12.1
32410;Samatan;9.6
32462;Vic-Fezensac;10.5
33003;Ambarès-et-Lagrave;8.3
33005;Andernos-les-Bains;12.7
33009;Arcachon;25.8
33011;Arès;8.6
33013;Artigues-près-Bordeaux;12.8
33036;Bazas;8.8
33039;Bègles;10.7
33051;Biganos;8.1
33056;Blanquefort;9.8
33058;Blaye;10.4
33063;Bordeaux;16.2
33067;Bourg;9.7
33069;Le Bouscat;15.9
33075;Bruges;9.4
33081;Cadillac;9.8
33090;Canéjan;19.2
33096;Carbon-Blanc;9.8
33104;Castelnau-de-Médoc;8.1
33108;Castillon-la-Bataille;8.6
33119;Cenon;27.5
33122;Cestas;12.8
33123;Cézac;7.6
33138;Coutras;5.7
33140;Créon;9
33162;Eysines;7.8
33167;Floirac;10.6
33192;Gradignan;13.5
33199;Gujan-Mestras;8.9
33200;Le Haillan;6
33213;La Brède;10.9
33214;Lacanau;8.8
33227;Langon;12.2
33234;Latresne;10.5
33236;Lège-Cap-Ferret;10.2
33238;Léognan;8
33240;Lesparre-Médoc;7.8
33243;Libourne;12.8
33249;Lormont;18.8
33273;Martignas-sur-Jalle;9.5
33281;Mérignac;11
33289;Monségur;6
33312;Parempuyre;9.8
33314;Pauillac;10.5
33318;Pessac;10.7
33327;Podensac;7.2
33334;Portets;13.9
33352;La Réole;8.7
33366;Saint-André-de-Cubzac;8.8
33389;Saint-Ciers-sur-Gironde;7.3
33397;Sainte-Eulalie;8.6
33402;Sainte-Foy-la-Grande;5.8
33422;Saint-Jean-d'Illac;11
33433;Saint-Loubès;9.2
33449;Saint-Médard-en-Jalles;12.3
33478;Saint-Seurin-sur-l'Isle;10.5
33498;Salles;8.6
33506;Sauveterre-de-Guyenne;7.3
33514;Soulac-sur-Mer;13.2
33519;Le Taillan-Médoc;9.8
33522;Talence;9.2
33527;Le Teich;7
33529;La Teste-de-Buch;14.1
33550;Villenave-d'Ornon;9.2
34003;Agde;12.7
34022;Baillargues;8.4
34023;Balaruc-les-Bains;31.4
34028;Bédarieux;10.2
34031;Bessan;9.2
34032;Béziers;12
34052;Capestang;9.2
34057;Castelnau-le-Lez;25.2
34058;Castries;9.1
34077;Clapiers;15.9
34079;Clermont-l'Hérault;13.2
34088;Cournonterral;12.5
34090;Le Crès;13.8
34095;Fabrègues;14.3
34101;Florensac;6.9
34108;Frontignan;9.6
34111;Ganges;10.6
34113;Gigean;10.6
34114;Gignac;11.6
34120;Jacou;12.5
34123;Juvignac;10.7
34129;Lattes;17.8
34142;Lodève;8.6
34145;Lunel;10.9
34147;Magalas;11.1
34150;Marseillan;15.3
34151;Marsillargues;8.4
34154;Mauguio;11.5
34157;Mèze;9.4
34162;Montagnac;6
34172;Montpellier;13.5
34192;Palavas-les-Flots;9.6
34194;Paulhan;6.2
34198;Pérols;12.3
34199;Pézenas;12.4
34213;Poussan;6.4
34239;Saint-André-de-Sangonis;7.1
34245;Saint-Chinian;5.6
34247;Saint-Clément-de-Rivière;10.3
34255;Saint-Gély-du-Fesc;10.7
34270;Saint-Jean-de-Védas;9.4
34276;Saint-Mathieu-de-Tréviers;7.8
34284;Saint-Pons-de-Thomières;12.1
34299;Sérignan;7.5
34300;Servian;6.7
34301;Sète;14.9
34327;Vendargues;11.9
34332;Vias;9.1
34336;Villeneuve-lès-Béziers;8.3
34344;La Grande-Motte;16
35001;Acigné;8.4
35004;Antrain;16.5
35006;Argentré-du-Plessis;5.1
35012;Bain-de-Bretagne;9
35023;Bédée;7.6
35024;Betton;8.8
35047;Bruz;9.7
35049;Cancale;7.5
35051;Cesson-Sévigné;12.5
35055;Chantepie;6.7
35066;Chartres-de-Bretagne;8
35068;Châteaubourg;6.9
35069;Châteaugiron;7.3
35085;Combourg;9.4
35093;Dinard;10
35095;Dol-de-Bretagne;7.4
35115;Fougères;5.6
35125;La Guerche-de-Bretagne;4.7
35126;Guichen;6.7
35129;Guipry;4.7
35136;Janzé;7.3
35152;Liffré;7.2
35162;Louvigné-du-Désert;5.3
35168;Val d'Anast;7.7
35173;Melesse;8.5
35184;Montauban-de-Bretagne;10
35188;Montfort-sur-Meu;6.7
35189;Montgermont;7.6
35196;Mordelles;8.7
35210;Pacé;11.2
35219;Pipriac;1.5
35223;Plélan-le-Grand;4.6
35236;Redon;7
35238;Rennes;12.6
35239;Retiers;7.4
35240;Le Rheu;8.5
35253;Saint-Aubin-du-Cormier;6.2
35257;Maen Roch;5.5
35278;Saint-Grégoire;22.2
35281;Saint-Jacques-de-la-Lande;11
35288;Saint-Malo;16.5
35297;Saint-Méen-le-Grand;5.6
35334;Thorigné-Fouillard;9
