CartoSanté; ; 
Référentiel géographique : France par territoire de vie-santé 2019; ; 
Code;Libellé;Densité de généralistes lib. 2009
10033;Bar-sur-Aube;6.4
10034;Bar-sur-Seine;7.4
10064;Brienne-le-Château;5
10081;La Chapelle-Saint-Luc;5.1
10268;Nogent-sur-Seine;5.4
10323;Romilly-sur-Seine;6.4
10333;Saint-André-les-Vergers;6.4
10343;Saint-Julien-les-Villas;5.7
10362;Sainte-Savine;8.3
10387;Troyes;10.8
11049;Bram;N/A
11069;Carcassonne;N/A
11076;Castelnaudary;N/A
11106;Coursan;N/A
11129;Espéraza;N/A
11202;Leucate;N/A
11203;Lézignan-Corbières;N/A
11206;Limoux;N/A
11262;Narbonne;N/A
11266;Port-la-Nouvelle;N/A
11304;Quillan;N/A
11315;Rieux-Minervois;N/A
11379;Sigean;N/A
11397;Trèbes;N/A
12033;Bozouls;N/A
12056;Baraqueville;N/A
12089;Decazeville;0
12094;Entraygues-sur-Truyère;N/A
12096;Espalion;N/A
12119;Laguiole;15
12120;Laissac-Sévérac l'Église;N/A
12133;Luc-la-Primaube;N/A
12138;Marcillac-Vallon;N/A
12145;Millau;N/A
12148;Montbazens;N/A
12164;Mur-de-Barrez;0
12169;Naucelle;N/A
12176;Onet-le-Château;N/A
12185;Pont-de-Salars;N/A
12197;Réquista;N/A
12198;Rieupeyroux;N/A
12199;Rignac;N/A
12202;Rodez;N/A
12208;Saint-Affrique;N/A
12224;Saint Geniez d'Olt et d'Aubrac;N/A
12270;Sévérac d'Aveyron;N/A
12300;Villefranche-de-Rouergue;N/A
13001;Aix-en-Provence;15.1
13002;Allauch;10.7
13004;Arles;13.7
13005;Aubagne;17.2
13007;Auriol;6
13014;Berre-l'Étang;6.5
13015;Bouc-Bel-Air;11.3
13019;Cabriès;12
13022;Cassis;14
13026;Châteauneuf-les-Martigues;8.6
13027;Châteaurenard;10.1
13028;La Ciotat;12.4
13031;La Destrousse;14.6
13032;Éguilles;10.5
13035;Eyguières;10.3
13037;La Fare-les-Oliviers;10.8
13039;Fos-sur-Mer;8.8
13040;Fuveau;9.7
13041;Gardanne;13.5
13042;Gémenos;8.4
13043;Gignac-la-Nerthe;12.9
13046;Gréasque;9.2
13047;Istres;11.7
13050;Lambesc;14.2
13051;Lançon-Provence;7.8
13053;Mallemort;9.7
13054;Marignane;15.1
13056;Martigues;11
13063;Miramas;7.1
13069;Pélissanne;6.8
13070;La Penne-sur-Huveaune;9.6
13071;Les Pennes-Mirabeau;9.4
13074;Peyrolles-en-Provence;7.6
13075;Plan-de-Cuques;12.2
13077;Port-de-Bouc;8.3
13078;Port-Saint-Louis-du-Rhône;5.9
13081;Rognac;6.6
13084;La Roque-d'Anthéron;12.2
13086;Roquevaire;13.1
13087;Rousset;10
13091;Saint-Cannat;8.1
13092;Saint-Chamas;8.1
13097;Saint-Martin-de-Crau;10.5
13098;Saint-Mitre-les-Remparts;9.3
13100;Saint-Rémy-de-Provence;15.6
13102;Saint-Victoret;12.3
13103;Salon-de-Provence;11.3
13104;Sausset-les-Pins;13.9
13105;Sénas;10
13106;Septèmes-les-Vallons;11.5
13110;Trets;9.6
13112;Velaux;15.4
13113;Venelles;12
13117;Vitrolles;13.3
13119;Carnoux-en-Provence;10
13201;Marseille 1er Arrondissement;N/A
13202;Marseille 2e Arrondissement;N/A
13203;Marseille 3e Arrondissement;N/A
13204;Marseille 4e Arrondissement;N/A
13205;Marseille 5e Arrondissement;N/A
13206;Marseille 6e Arrondissement;N/A
13207;Marseille 7e Arrondissement;N/A
13208;Marseille 8e Arrondissement;N/A
13209;Marseille 9e Arrondissement;N/A
13210;Marseille 10e Arrondissement;N/A
13211;Marseille 11e Arrondissement;N/A
13212;Marseille 12e Arrondissement;N/A
13213;Marseille 13e Arrondissement;N/A
13214;Marseille 14e Arrondissement;N/A
13215;Marseille 15e Arrondissement;N/A
13216;Marseille 16e Arrondissement;N/A
14020;Argences;9
14027;Les Monts d'Aunay;6.5
14047;Bayeux;8.1
14101;Bretteville-sur-Odon;9.8
14117;Cabourg;8.5
14118;Caen;15.4
14167;Colombelles;7.3
14174;Condé-en-Normandie;5.9
14191;Courseulles-sur-Mer;8.6
14220;Deauville;12.4
14225;Dives-sur-Mer;11.2
14228;Douvres-la-Délivrande;8.9
14258;Falaise;7.3
14327;Hérouville-Saint-Clair;9.5
14333;Honfleur;8.6
14341;Ifs;8.9
14342;Isigny-sur-Mer;9.4
14366;Lisieux;7.9
14370;Le Molay-Littry;6
14371;Livarot-Pays-d'Auge;7.2
14431;Mézidon Vallée d'Auge;6.4
14437;Mondeville;8.5
14478;Orbec;6
14488;Ouistreham;9.8
14514;Pont-l'Évêque;8.6
14654;Saint-Pierre-en-Auge;7.7
14689;Le Hom;6.5
14712;Saline;6.6
14715;Trouville-sur-Mer;13.2
14738;Verson;7.2
14752;Villers-Bocage;8.2
14754;Villers-sur-Mer;6.6
14762;Vire Normandie;8.2
15014;Aurillac;11.4
15119;Massiac;9
15120;Mauriac;11.9
15122;Maurs;6
15138;Murat;10.5
15162;Riom-ès-Montagnes;7.6
15187;Saint-Flour;7.8
16015;Angoulême;12.6
16028;Barbezieux-Saint-Hilaire;11.6
16070;Chabanais;10.2
16073;Chalais;9.7
16078;Champniers;8.8
16085;Chasseneuil-sur-Bonnieure;10.8
16090;Châteauneuf-sur-Charente;6.4
16102;Cognac;10.9
16106;Confolens;8
16113;La Couronne;7.4
16154;Gond-Pontouvre;9.4
16166;L'Isle-d'Espagnac;14.4
16167;Jarnac;8.5
16192;Roumazières-Loubert;7.2
16206;Mansle;10.5
16223;Montbron;8.5
16281;La Rochefoucauld;8.7
16286;Rouillac;9.7
16291;Ruelle-sur-Touvre;7.5
16292;Ruffec;8.8
16374;Soyaux;6
17003;Aigrefeuille-d'Aunis;8.1
17004;Île-d'Aix;0
17010;Angoulins;8.9
17019;Ars-en-Ré;15.1
17024;Aulnay;13.3
17028;Aytré;11.4
17093;Le Château-d'Oléron;10.9
17094;Châtelaillon-Plage;9.3
17131;Cozes;11.4
17140;Dolus-d'Oléron;12.7
17161;La Flotte;12.9
17168;Fouras;13.8
17172;Gémozac;9.5
17197;Jonzac;11.1
17200;Lagord;8.5
17218;Marans;10.9
17219;Marennes;9.1
17224;Matha;8.9
17240;Montendre;5.4
17241;Montguyon;11
17264;Nieul-sur-Mer;14
17274;Périgny;8.9
17283;Pons;8.5
17291;Puilboreau;12.6
17299;Rochefort;12.5
17300;La Rochelle;16.5
17306;Royan;13.7
17347;Saint-Jean-d'Angély;10.1
17385;Saint-Pierre-d'Oléron;15.4
17397;Saint-Savinien;8.5
17415;Saintes;12.7
17421;Saujon;8.6
17434;Surgères;9.1
17449;Tonnay-Charente;10
17452;La Tremblade;11.8
18003;Les Aix-d'Angillon;1.8
18015;Aubigny-sur-Nère;8.3
18033;Bourges;10.5
18057;Châteaumeillant;8.5
18087;Dun-sur-Auron;7.6
18108;La Guerche-sur-l'Aubois;6.2
18109;Henrichemont;9
18141;Mehun-sur-Yèvre;6.1
18197;Saint-Amand-Montrond;7.2
18205;Saint-Doulchard;7.2
18207;Saint-Florent-sur-Cher;4.5
18213;Saint-Germain-du-Puy;6.4
18241;Sancerre;6.4
18242;Sancoins;7.4
18279;Vierzon;8.2
19005;Allassac;7.1
19010;Argentat-sur-Dordogne;11
19019;Beaulieu-sur-Dordogne;12.1
19028;Bort-les-Orgues;11.3
19031;Brive-la-Gaillarde;13
19073;Égletons;9.2
19121;Lubersac;10.5
19123;Malemort;8.5
19136;Meymac;6.2
19138;Meyssac;9.9
19148;Neuvic;12.2
19153;Objat;8.4
19269;Treignac;15.2
19272;Tulle;9.5
19275;Ussel;6.7
19276;Uzerche;11.2
21023;Arnay-le-Duc;9.7
21038;Auxonne;7.6
21054;Beaune;10.4
21154;Châtillon-sur-Seine;6.7
21166;Chenôve;29.1
21171;Chevigny-Saint-Sauveur;9.6
21231;Dijon;11.7
21278;Fontaine-lès-Dijon;12.6
21292;Genlis;8.2
21317;Is-sur-Tille;7.5
21355;Longvic;6
21390;Marsannay-la-Côte;11.6
21425;Montbard;8
21464;Nuits-Saint-Georges;9.4
21501;Pouilly-en-Auxois;6.7
21515;Quetigny;11
21540;Saint-Apollinaire;9.3
21554;Saint-Jean-de-Losne;6.4
21584;Saulieu;8.4
21603;Semur-en-Auxois;10.6
21607;Seurre;5.9
21617;Talant;10.4
21663;Venarey-les-Laumes;6.3
22004;Bégard;9
22007;Binic;9.6
22016;Île-de-Bréhat;45.6
22020;Broons;8.3
22025;Callac;7.4
22046;Le Mené;13.1
22050;Dinan;9.2
22054;Erquy;18.6
22070;Guingamp;7.5
22093;Lamballe;6.1
22106;Langueux;4.3
22113;Lannion;10.7
22121;Lanvollon;7.6
22136;Loudéac;6.9
22143;Matignon;10
22147;Merdrignac;7.5
22162;Paimpol;11.2
22168;Perros-Guirec;10.9
22172;Plancoët;10.3
22186;Pléneuf-Val-André;12.1
22187;Plérin;7.4
22194;Plestin-les-Grèves;11.9
22203;Ploeuc-L'Hermitage;6.7
22206;Plouagat;7.4
22207;Plouaret;8.9
22215;Ploufragan;6.9
22222;Plouha;9.7
22251;Pordic;8.3
22259;Quévert;10.7
22262;Quintin;7.5
22266;Rostrenen;10.4
22278;Saint-Brieuc;13.4
22324;Saint-Quay-Perros;12.3
22360;Trégueux;6.9
22362;Tréguier;11.6
22389;Yffiniac;7.9
23008;Aubusson;9.7
23013;Auzances;9.1
23030;Bourganeuf;10.2
23031;Boussac;9.8
23075;Dun-le-Palestel;12.7
23076;Évaux-les-Bains;11.3
23096;Guéret;8.8
23176;La Souterraine;10.6
24035;Pays de Belvès;N/A
24037;Bergerac;N/A
24053;Boulazac Isle Manoire;N/A
24064;Brantôme en Périgord;N/A
24067;Le Bugue;N/A
24164;Excideuil;N/A
24167;Eymet;N/A
24223;Lalinde;N/A
24256;Marsac-sur-l'Isle;N/A
24291;Montignac;N/A
24294;Montpon-Ménestérol;N/A
24299;Mussidan;N/A
24309;Neuvic;N/A
24311;Nontron;0
24322;Périgueux;N/A
24352;Ribérac;10.8
24354;La Roche-Chalais;12.9
24372;Saint-Astier;N/A
24396;Saint-Cyprien;N/A
24520;Sarlat-la-Canéda;N/A
24547;Terrasson-Lavilledieu;0
24551;Thiviers;N/A
24557;Trélissac;N/A
24571;Vergt;N/A
25031;Audincourt;10.7
25047;Baume-les-Dames;8.1
25056;Besançon;14
25212;École-Valentin;8.6
25315;L'Isle-sur-le-Doubs;7.1
25334;Levier;9.7
25356;Maîche;7.1
25388;Montbéliard;11.3
25411;Morteau;7.8
25434;Ornans;10.1
25462;Pontarlier;9.9
25463;Pont-de-Roide-Vermondans;6.7
25527;Saint-Vit;8.2
25532;Saône;9.7
25578;Valdahon;7.5
25580;Valentigney;8.9
26037;Beaumont-lès-Valence;7.8
26057;Bourg-de-Péage;8.2
26058;Bourg-lès-Valence;8.2
26063;Buis-les-Baronnies;13.2
26064;Chabeuil;8.3
26108;Crest;10.1
26113;Die;9.4
26114;Dieulefit;10.2
26116;Donzère;10.9
26124;Étoile-sur-Rhône;6.2
26165;Livron-sur-Drôme;7
26198;Montélimar;11.3
26220;Nyons;10.6
26235;Pierrelatte;8.8
26252;Portes-lès-Valence;9.8
26281;Romans-sur-Isère;10.8
26301;Saint-Donat-sur-l'Herbasse;5.5
26307;Saint-Jean-en-Royans;11.3
26313;Saint-Marcel-lès-Valence;7.5
26324;Saint-Paul-Trois-Châteaux;5.4
26325;Saint-Rambert-d'Albon;9.9
26333;Saint-Vallier;6.1
26362;Valence;11.6
27016;Les Andelys;8.3
27051;Beaumont-le-Roger;6.4
27056;Bernay;8.6
27065;Beuzeville;6.9
27103;Bourg-Achard;7.1
27112;Breteuil;7.8
27116;Brionne;8.1
27165;Conches-en-Ouche;6.7
27198;Mesnils-sur-Iton;4.9
27226;Étrépagny;6.5
27229;Évreux;9.1
27230;Ézy-sur-Eure;7.5
27246;Fleury-sur-Andelle;9
27275;Gaillon;6.1
27284;Gisors;5.3
27375;Louviers;9.6
27428;Le Neubourg;5.3
27448;Pacy-sur-Eure;5.9
27467;Pont-Audemer;6.2
27469;Pont-de-l'Arche;9.5
27493;Romilly-sur-Andelle;8.9
27507;Saint-André-de-l'Eure;7.2
27562;Saint-Marcel;7.2
27679;Verneuil d'Avre et d'Iton;8.3
27681;Vernon;8.3
27701;Val-de-Reuil;9
28015;Auneau-Bleury-Saint-Symphorien;6.8
28051;Bonneval;3.7
28061;Brou;7.1
28085;Chartres;12.6
28088;Châteaudun;7.5
28089;Châteauneuf-en-Thymerais;6.1
28103;Cloyes-les-Trois-Rivières;6.5
28116;Courville-sur-Eure;5.2
28134;Dreux;7.4
28140;Épernon;7.9
28196;Illiers-Combray;7
28199;Janville;7.6
28214;La Loupe;6.7
28218;Lucé;8.6
28220;Luisant;5.8
28227;Maintenon;5.1
28229;Mainvilliers;8.2
28279;Nogent-le-Roi;8.2
28280;Nogent-le-Rotrou;7.2
28348;Saint-Lubin-des-Joncherets;4.4
28373;Senonches;9.1
28404;Vernouillet;4
28422;Les Villages Vovéens;6
29004;Bannalec;6.6
29019;Brest;12.1
29020;Briec;7.1
29024;Carhaix-Plouguer;8.8
29026;Châteaulin;10.9
29027;Châteauneuf-du-Faou;6.9
29039;Concarneau;10.7
29042;Crozon;9.6
29046;Douarnenez;9
29051;Ergué-Gabéric;9.2
29053;Le Faou;6.9
29058;Fouesnant;10.9
29061;Gouesnou;10.1
29069;Guilers;7.3
29075;Guipavas;9.1
29081;Huelgoat;6.2
29082;Île-de-Batz;16.5
29083;Île-de-Sein;44.2
29084;Île-Molène;0
29103;Landerneau;10.3
29105;Landivisiau;6.9
29124;Lesneven;9.4
29147;Mellac;5.3
29150;Moëlan-sur-Mer;9.2
29151;Morlaix;9.3
29155;Ouessant;11.8
29158;Penmarch;10.1
29160;Plabennec;8
29162;Pleyben;8.9
29174;Plonéour-Lanvern;6.4
29178;Ploudalmézeau;9.1
29185;Plouescat;8.3
29189;Plougastel-Daoulas;10
29195;Plouguerneau;7.5
29197;Plouhinec;9.9
29199;Plouigneau;5.4
29212;Plouzané;9.5
29217;Pont-Aven;12.3
29220;Pont-l'Abbé;15.7
29232;Quimper;13.6
29233;Quimperlé;11.3
29235;Le Relecq-Kerhuon;7.4
29241;Rosporden;6.5
29259;Saint-Pol-de-Léon;10.4
29260;Saint-Renan;7.6
29274;Scaër;10
29302;Pont-de-Buis-lès-Quimerch;9.1
2A01;Ajaccio;10.2
2A02;Vallée du Prunelli;7.7
2A03;Rive Sud;10.2
2A04;Cinarca;8.6
2A05;Taravo;14.3
2A06;Propriano-Sartène;10.1
2A07;Alta-Rocca;3.2
2A08;Gravona-Cruzini;9.8
2A09;Grand Sud;12.4
2A10;Cargèse;14.4
2A11;Vico;21.5
2B12;Aléria-Cervione;9.4
2B13;Calvi;9.3
2B14;Fiumorbu;7.9
2B15;Ile-Rousse;15.3
2B16;Casinca;8.3
2B17;Corte;9.2
2B18;Ponte-Leccia;6.3
2B19;Borgo-Biguglia;9.3
2B20;Nebbiu;11.3
2B21;Bastia;12.7
2B23;Cap Corse;12.7
30003;Aigues-Mortes;8.6
30007;Alès;N/A
30010;Anduze;N/A
30011;Les Angles;8
30028;Bagnols-sur-Cèze;N/A
30032;Beaucaire;10.7
30034;Bellegarde;N/A
30037;Bessèges;0
30062;Calvisson;N/A
30132;La Grand-Combe;N/A
30141;Laudun-l'Ardoise;N/A
30155;Manduel;N/A
30156;Marguerittes;N/A
30169;Milhaud;N/A
30189;Nîmes;N/A
30202;Pont-Saint-Esprit;10.5
30210;Quissac;N/A
30212;Remoulins;N/A
30221;Roquemaure;N/A
30227;Saint-Ambroix;4.7
30243;Saint-Christol-lès-Alès;N/A
30258;Saint-Gilles;N/A
30263;Saint-Hippolyte-du-Fort;N/A
30269;Saint-Jean-du-Gard;N/A
30305;Salindres;N/A
30321;Sommières;N/A
30334;Uzès;N/A
30341;Vauvert;N/A
30344;Vergèze;N/A
30350;Le Vigan;N/A
30351;Villeneuve-lès-Avignon;N/A
31020;Aspet;N/A
31022;Aucamville;N/A
31033;Auterive;N/A
31042;Bagnères-de-Luchon;N/A
31044;Balma;N/A
31056;Beauzelle;N/A
31066;Bessières;N/A
31069;Blagnac;N/A
31080;Boulogne-sur-Gesse;N/A
31098;Cadours;N/A
31106;Caraman;N/A
31107;Carbonne;N/A
31113;Castanet-Tolosan;N/A
31118;Castelnau-d'Estrétefonds;N/A
31135;Cazères;N/A
31149;Colomiers;N/A
31150;Cornebarrieu;N/A
31157;Cugnaux;N/A
31182;Fenouillet;N/A
31187;Fonsorbes;N/A
31202;Fronton;N/A
31232;Grenade;N/A
31239;L'Isle-en-Dodon;N/A
31254;Labège;N/A
31282;Launaguet;N/A
31291;Léguevin;N/A
31324;Martres-Tolosane;N/A
31358;Montastruc-la-Conseillère;N/A
31375;Montesquieu-Volvestre;N/A
31390;Montréjeau;N/A
31395;Muret;N/A
31396;Nailloux;N/A
31417;Pibrac;N/A
31421;Pins-Justaret;N/A
31424;Plaisance-du-Touch;N/A
31433;Portet-sur-Garonne;N/A
31445;Quint-Fonsegrives;N/A
31446;Ramonville-Saint-Agne;N/A
31451;Revel;N/A
31454;Rieumes;N/A
31458;Roques;N/A
31467;Saint-Alban;N/A
31483;Saint-Gaudens;N/A
31488;Saint-Jean;N/A
31490;Saint-Jory;N/A
31499;Saint-Lys;N/A
31506;Saint-Orens-de-Gameville;N/A
31523;Salies-du-Salat;N/A
31526;La Salvetat-Saint-Gilles;N/A
31547;Seysses;N/A
31555;Toulouse;N/A
31557;Tournefeuille;N/A
31561;L'Union;N/A
31572;Venerque;N/A
31573;Verfeil;N/A
31582;Villefranche-de-Lauragais;N/A
31584;Villemur-sur-Tarn;N/A
31588;Villeneuve-Tolosane;N/A
32013;Auch;N/A
32096;Cazaubon;N/A
32107;Condom;N/A
32119;Eauze;N/A
32132;Fleurance;N/A
32147;Gimont;N/A
32160;L'Isle-Jourdain;N/A
32208;Lectoure;N/A
32213;Lombez;N/A
32233;Marciac;N/A
32242;Masseube;N/A
32249;Mauvezin;N/A
32256;Mirande;N/A
32296;Nogaro;N/A
32319;Plaisance;N/A
32344;Riscle;N/A
32410;Samatan;N/A
32462;Vic-Fezensac;N/A
33003;Ambarès-et-Lagrave;N/A
33005;Andernos-les-Bains;N/A
33009;Arcachon;N/A
33011;Arès;N/A
33013;Artigues-près-Bordeaux;N/A
33036;Bazas;N/A
33039;Bègles;N/A
33051;Biganos;N/A
33056;Blanquefort;N/A
33058;Blaye;N/A
33063;Bordeaux;N/A
33067;Bourg;N/A
33069;Le Bouscat;N/A
33075;Bruges;N/A
33081;Cadillac;N/A
33090;Canéjan;N/A
33096;Carbon-Blanc;N/A
33104;Castelnau-de-Médoc;N/A
33108;Castillon-la-Bataille;N/A
33119;Cenon;N/A
33122;Cestas;N/A
33123;Cézac;0
33138;Coutras;17.5
33140;Créon;N/A
33162;Eysines;N/A
33167;Floirac;N/A
33192;Gradignan;N/A
33199;Gujan-Mestras;N/A
33200;Le Haillan;N/A
33213;La Brède;N/A
33214;Lacanau;N/A
33227;Langon;N/A
33234;Latresne;N/A
33236;Lège-Cap-Ferret;N/A
33238;Léognan;N/A
33240;Lesparre-Médoc;N/A
33243;Libourne;N/A
33249;Lormont;N/A
33273;Martignas-sur-Jalle;N/A
33281;Mérignac;N/A
33289;Monségur;N/A
33312;Parempuyre;N/A
33314;Pauillac;N/A
33318;Pessac;N/A
33327;Podensac;N/A
33334;Portets;N/A
33352;La Réole;N/A
33366;Saint-André-de-Cubzac;N/A
33389;Saint-Ciers-sur-Gironde;10.8
33397;Sainte-Eulalie;N/A
33402;Sainte-Foy-la-Grande;N/A
33422;Saint-Jean-d'Illac;N/A
33433;Saint-Loubès;N/A
33449;Saint-Médard-en-Jalles;N/A
33478;Saint-Seurin-sur-l'Isle;N/A
33498;Salles;N/A
33506;Sauveterre-de-Guyenne;N/A
33514;Soulac-sur-Mer;N/A
33519;Le Taillan-Médoc;N/A
33522;Talence;N/A
33527;Le Teich;N/A
33529;La Teste-de-Buch;N/A
33550;Villenave-d'Ornon;N/A
34003;Agde;N/A
34022;Baillargues;N/A
34023;Balaruc-les-Bains;N/A
34028;Bédarieux;N/A
34031;Bessan;N/A
34032;Béziers;N/A
34052;Capestang;N/A
34057;Castelnau-le-Lez;N/A
34058;Castries;N/A
34077;Clapiers;N/A
34079;Clermont-l'Hérault;N/A
34088;Cournonterral;N/A
34090;Le Crès;N/A
34095;Fabrègues;N/A
34101;Florensac;N/A
34108;Frontignan;N/A
34111;Ganges;N/A
34113;Gigean;N/A
34114;Gignac;N/A
34120;Jacou;N/A
34123;Juvignac;N/A
34129;Lattes;N/A
34142;Lodève;N/A
34145;Lunel;N/A
34147;Magalas;N/A
34150;Marseillan;N/A
34151;Marsillargues;N/A
34154;Mauguio;N/A
34157;Mèze;N/A
34162;Montagnac;N/A
34172;Montpellier;N/A
34192;Palavas-les-Flots;N/A
34194;Paulhan;N/A
34198;Pérols;N/A
34199;Pézenas;N/A
34213;Poussan;N/A
34239;Saint-André-de-Sangonis;N/A
34245;Saint-Chinian;N/A
34247;Saint-Clément-de-Rivière;N/A
34255;Saint-Gély-du-Fesc;N/A
34270;Saint-Jean-de-Védas;N/A
34276;Saint-Mathieu-de-Tréviers;N/A
34284;Saint-Pons-de-Thomières;N/A
34299;Sérignan;N/A
34300;Servian;N/A
34301;Sète;N/A
34327;Vendargues;N/A
34332;Vias;N/A
34336;Villeneuve-lès-Béziers;N/A
34344;La Grande-Motte;N/A
35001;Acigné;9.2
35004;Antrain;12.5
35006;Argentré-du-Plessis;5.4
35012;Bain-de-Bretagne;8.2
35023;Bédée;9.5
35024;Betton;8.7
35047;Bruz;11.2
35049;Cancale;8.6
35051;Cesson-Sévigné;11.1
35055;Chantepie;10
35066;Chartres-de-Bretagne;8
35068;Châteaubourg;8.2
35069;Châteaugiron;7.2
35085;Combourg;9.6
35093;Dinard;10.6
35095;Dol-de-Bretagne;9.2
35115;Fougères;8
35125;La Guerche-de-Bretagne;4.9
35126;Guichen;7.9
35129;Guipry;6.7
35136;Janzé;7.5
35152;Liffré;8
35162;Louvigné-du-Désert;7.7
35168;Val d'Anast;5.7
35173;Melesse;7.8
35184;Montauban-de-Bretagne;8.9
35188;Montfort-sur-Meu;7.2
35189;Montgermont;10.5
35196;Mordelles;8.4
35210;Pacé;12.9
35219;Pipriac;3.2
35223;Plélan-le-Grand;5
35236;Redon;9
35238;Rennes;13.1
35239;Retiers;5.6
35240;Le Rheu;9
35253;Saint-Aubin-du-Cormier;6.9
35257;Maen Roch;6
35278;Saint-Grégoire;21.9
35281;Saint-Jacques-de-la-Lande;10.3
