CartoSanté; ; 
Référentiel géographique : France par territoire de vie-santé 2019; ; 
Code;Libellé;Densité de généralistes lib. 2018
13041;Gardanne;13.4
13042;Gémenos;9.6
13043;Gignac-la-Nerthe;11.2
13046;Gréasque;8
13047;Istres;10.5
13050;Lambesc;10.4
13051;Lançon-Provence;9
13053;Mallemort;10.6
13054;Marignane;12.2
13056;Martigues;10
13063;Miramas;5.8
13069;Pélissanne;7.8
13070;La Penne-sur-Huveaune;9.3
13071;Les Pennes-Mirabeau;8.4
13074;Peyrolles-en-Provence;7.6
13075;Plan-de-Cuques;11.6
13077;Port-de-Bouc;5.4
13078;Port-Saint-Louis-du-Rhône;8.2
13081;Rognac;5
13084;La Roque-d'Anthéron;8.6
13086;Roquevaire;6.7
13087;Rousset;8.1
13091;Saint-Cannat;10.6
13092;Saint-Chamas;12.3
13097;Saint-Martin-de-Crau;9.7
13098;Saint-Mitre-les-Remparts;6.8
13100;Saint-Rémy-de-Provence;15.1
13102;Saint-Victoret;10.6
13103;Salon-de-Provence;9.7
13104;Sausset-les-Pins;14.8
13105;Sénas;11.1
13106;Septèmes-les-Vallons;12
13110;Trets;11.8
13112;Velaux;12
13113;Venelles;9.4
13117;Vitrolles;13.6
13119;Carnoux-en-Provence;10.7
13201;Marseille 1er Arrondissement;12.7
13202;Marseille 2e Arrondissement;11.7
13203;Marseille 3e Arrondissement;13.4
13204;Marseille 4e Arrondissement;12.5
13205;Marseille 5e Arrondissement;10.6
13206;Marseille 6e Arrondissement;17.2
13207;Marseille 7e Arrondissement;14.8
13208;Marseille 8e Arrondissement;18
13209;Marseille 9e Arrondissement;10.6
13210;Marseille 10e Arrondissement;8.4
13211;Marseille 11e Arrondissement;10.4
13212;Marseille 12e Arrondissement;11
13213;Marseille 13e Arrondissement;10.7
13214;Marseille 14e Arrondissement;11.1
13215;Marseille 15e Arrondissement;7.9
13216;Marseille 16e Arrondissement;12.2
14020;Argences;9.5
14027;Les Monts d'Aunay;5.9
14047;Bayeux;7.7
14101;Bretteville-sur-Odon;9.2
14117;Cabourg;7.2
14118;Caen;16.3
14167;Colombelles;7.6
14174;Condé-en-Normandie;6.7
14191;Courseulles-sur-Mer;8.1
14220;Deauville;14.8
14225;Dives-sur-Mer;10.9
14228;Douvres-la-Délivrande;8.9
14258;Falaise;5.9
14327;Hérouville-Saint-Clair;12.1
14333;Honfleur;8.3
14341;Ifs;8.4
14342;Isigny-sur-Mer;9.9
14366;Lisieux;7
14370;Le Molay-Littry;4.4
14371;Livarot-Pays-d'Auge;8.9
14431;Mézidon Vallée d'Auge;5.9
14437;Mondeville;8.7
14478;Orbec;4.4
14488;Ouistreham;9
14514;Pont-l'Évêque;8.4
14654;Saint-Pierre-en-Auge;2.9
14689;Le Hom;6.8
14712;Saline;6.3
14715;Trouville-sur-Mer;6.9
14738;Verson;7.4
14752;Villers-Bocage;7.7
14754;Villers-sur-Mer;6.4
14762;Vire Normandie;6.8
15014;Aurillac;10.3
15119;Massiac;7.5
15120;Mauriac;10
15122;Maurs;5
15138;Murat;8.9
15162;Riom-ès-Montagnes;8.3
15187;Saint-Flour;8.5
16015;Angoulême;9.5
16028;Barbezieux-Saint-Hilaire;9.4
16070;Chabanais;5.3
16073;Chalais;8.1
16078;Champniers;5.9
16085;Chasseneuil-sur-Bonnieure;7.5
16090;Châteauneuf-sur-Charente;5.1
16102;Cognac;8.4
16106;Confolens;7.3
16113;La Couronne;6.6
16154;Gond-Pontouvre;6.2
16166;L'Isle-d'Espagnac;11.5
16167;Jarnac;6.9
16192;Roumazières-Loubert;5.5
16206;Mansle;12.9
16223;Montbron;5.6
16281;La Rochefoucauld;5.6
16286;Rouillac;9.2
16291;Ruelle-sur-Touvre;8.5
16292;Ruffec;8
16374;Soyaux;6.2
17003;Aigrefeuille-d'Aunis;9.1
17004;Île-d'Aix;0
17010;Angoulins;9.5
17019;Ars-en-Ré;20.1
17024;Aulnay;9.2
17028;Aytré;12.6
17093;Le Château-d'Oléron;4.6
17094;Châtelaillon-Plage;11.2
17131;Cozes;8.4
17140;Dolus-d'Oléron;15.3
17161;La Flotte;13.9
17168;Fouras;13.1
17172;Gémozac;9.6
17197;Jonzac;11.8
17200;Lagord;9.9
17218;Marans;11
17219;Marennes;8.5
17224;Matha;7.3
17240;Montendre;7.3
17241;Montguyon;8.5
17264;Nieul-sur-Mer;11.7
17274;Périgny;9.3
17283;Pons;7.1
17291;Puilboreau;12.2
17299;Rochefort;10.9
17300;La Rochelle;16.2
17306;Royan;10.8
17347;Saint-Jean-d'Angély;8.1
17385;Saint-Pierre-d'Oléron;11.2
17397;Saint-Savinien;7.7
17415;Saintes;11.4
17421;Saujon;7.2
17434;Surgères;9.3
17449;Tonnay-Charente;10.9
17452;La Tremblade;8.7
18003;Les Aix-d'Angillon;0
18015;Aubigny-sur-Nère;7.3
18033;Bourges;9.8
18057;Châteaumeillant;6.1
18087;Dun-sur-Auron;6.4
18108;La Guerche-sur-l'Aubois;7.6
18109;Henrichemont;6.9
18141;Mehun-sur-Yèvre;6
18197;Saint-Amand-Montrond;5.5
18205;Saint-Doulchard;6.7
18207;Saint-Florent-sur-Cher;3.6
18213;Saint-Germain-du-Puy;5.6
18241;Sancerre;6.8
18242;Sancoins;6.8
18279;Vierzon;5.2
19005;Allassac;6.5
19010;Argentat-sur-Dordogne;8.3
19019;Beaulieu-sur-Dordogne;9.7
19028;Bort-les-Orgues;8.2
19031;Brive-la-Gaillarde;10.7
19073;Égletons;9.3
19121;Lubersac;9.8
19123;Malemort;7.9
19136;Meymac;8.6
19138;Meyssac;8.6
19148;Neuvic;8.9
19153;Objat;6.3
19269;Treignac;13.7
19272;Tulle;7
19275;Ussel;5.9
19276;Uzerche;12
21023;Arnay-le-Duc;8.7
21038;Auxonne;6
21054;Beaune;9.9
21154;Châtillon-sur-Seine;7.2
21166;Chenôve;28.5
21171;Chevigny-Saint-Sauveur;8.7
21231;Dijon;10.9
21278;Fontaine-lès-Dijon;13.7
21292;Genlis;8.8
21317;Is-sur-Tille;7.9
21355;Longvic;7
21390;Marsannay-la-Côte;10.6
21425;Montbard;6.9
21464;Nuits-Saint-Georges;10.2
21501;Pouilly-en-Auxois;5.3
21515;Quetigny;9.9
21540;Saint-Apollinaire;8.9
21554;Saint-Jean-de-Losne;6.9
21584;Saulieu;4.4
21603;Semur-en-Auxois;9
21607;Seurre;4.9
21617;Talant;10.7
21663;Venarey-les-Laumes;4.3
22004;Bégard;7.6
22007;Binic;8.4
22016;Île-de-Bréhat;27.5
22020;Broons;7.9
22025;Callac;5.2
22046;Le Mené;7.1
22050;Dinan;7.7
22054;Erquy;15.4
22070;Guingamp;6.2
22093;Lamballe;4.3
22106;Langueux;3.9
22113;Lannion;9.6
22121;Lanvollon;6.8
22136;Loudéac;4.5
22143;Matignon;7.5
22147;Merdrignac;9.1
22162;Paimpol;8.8
22168;Perros-Guirec;10.3
22172;Plancoët;7.8
22186;Pléneuf-Val-André;9.6
22187;Plérin;9.4
22194;Plestin-les-Grèves;12.2
22203;Ploeuc-L'Hermitage;8.2
22206;Plouagat;7.5
22207;Plouaret;8.6
22215;Ploufragan;4.9
22222;Plouha;6.5
22251;Pordic;8.7
22259;Quévert;10
22262;Quintin;6.9
22266;Rostrenen;9.4
22278;Saint-Brieuc;11.6
22324;Saint-Quay-Perros;8.7
22360;Trégueux;4.8
22362;Tréguier;8.7
22389;Yffiniac;8.3
23008;Aubusson;7.9
23013;Auzances;7.6
23030;Bourganeuf;9.8
23031;Boussac;6.8
23075;Dun-le-Palestel;8.3
23076;Évaux-les-Bains;13.3
23096;Guéret;8.2
23176;La Souterraine;6.1
24035;Pays de Belvès;5.8
24037;Bergerac;7.8
24053;Boulazac Isle Manoire;8
24064;Brantôme en Périgord;11.1
24067;Le Bugue;11.5
24164;Excideuil;9.2
24167;Eymet;5.3
24223;Lalinde;5.9
24256;Marsac-sur-l'Isle;6.8
24291;Montignac;10.3
24294;Montpon-Ménestérol;5.4
24299;Mussidan;6.5
24309;Neuvic;5.4
24311;Nontron;6.9
24322;Périgueux;11.4
24352;Ribérac;8.3
24354;La Roche-Chalais;7.6
24372;Saint-Astier;6.7
24396;Saint-Cyprien;11.4
24520;Sarlat-la-Canéda;9.1
24547;Terrasson-Lavilledieu;5.6
24551;Thiviers;7
24557;Trélissac;10.8
24571;Vergt;9.9
25031;Audincourt;7.7
25047;Baume-les-Dames;8.9
25056;Besançon;13.6
25212;École-Valentin;9.1
25315;L'Isle-sur-le-Doubs;6.4
25334;Levier;11.1
25356;Maîche;7.2
25388;Montbéliard;10.4
25411;Morteau;7.3
25434;Ornans;11.1
25462;Pontarlier;8.4
25463;Pont-de-Roide-Vermondans;6.7
25527;Saint-Vit;8.2
25532;Saône;10.8
25578;Valdahon;9.5
25580;Valentigney;5.8
26037;Beaumont-lès-Valence;9.3
26057;Bourg-de-Péage;6.6
26058;Bourg-lès-Valence;5.5
26063;Buis-les-Baronnies;16.3
26064;Chabeuil;9.4
26108;Crest;11
26113;Die;9.8
26114;Dieulefit;10
26116;Donzère;7.8
26124;Étoile-sur-Rhône;7.8
26165;Livron-sur-Drôme;6.6
26198;Montélimar;9.2
26220;Nyons;12.2
26235;Pierrelatte;5.3
26252;Portes-lès-Valence;8.2
26281;Romans-sur-Isère;9.4
26301;Saint-Donat-sur-l'Herbasse;4.2
26307;Saint-Jean-en-Royans;11
26313;Saint-Marcel-lès-Valence;7.9
26324;Saint-Paul-Trois-Châteaux;6.5
26325;Saint-Rambert-d'Albon;7.4
26333;Saint-Vallier;6.5
26362;Valence;13.4
27016;Les Andelys;7.4
27051;Beaumont-le-Roger;6.2
27056;Bernay;6.7
27065;Beuzeville;5.9
27103;Bourg-Achard;7.6
27112;Breteuil;7.2
27116;Brionne;6.9
27165;Conches-en-Ouche;4.3
27198;Mesnils-sur-Iton;3.5
27226;Étrépagny;7.6
27229;Évreux;7.6
27230;Ézy-sur-Eure;5.8
27246;Fleury-sur-Andelle;10.5
27275;Gaillon;5.2
27284;Gisors;4.7
27375;Louviers;6.4
27428;Le Neubourg;5.2
27448;Pacy-sur-Eure;3.5
27467;Pont-Audemer;5.8
27469;Pont-de-l'Arche;8.7
27493;Romilly-sur-Andelle;8
27507;Saint-André-de-l'Eure;6.3
27562;Saint-Marcel;7.5
27679;Verneuil d'Avre et d'Iton;6.7
27681;Vernon;6.5
27701;Val-de-Reuil;10.1
28015;Auneau-Bleury-Saint-Symphorien;6.2
28051;Bonneval;4.1
28061;Brou;5.2
28085;Chartres;9.6
28088;Châteaudun;6.4
28089;Châteauneuf-en-Thymerais;4.9
28103;Cloyes-les-Trois-Rivières;4.3
28116;Courville-sur-Eure;4.7
28134;Dreux;7.8
28140;Épernon;6.5
28196;Illiers-Combray;3.2
28199;Janville;4.9
28214;La Loupe;4.9
28218;Lucé;8
28220;Luisant;6.2
28227;Maintenon;4.5
28229;Mainvilliers;8.1
28279;Nogent-le-Roi;6.2
28280;Nogent-le-Rotrou;7.1
28348;Saint-Lubin-des-Joncherets;2.6
28373;Senonches;6.9
28404;Vernouillet;2.9
28422;Les Villages Vovéens;6.4
29004;Bannalec;7.5
29019;Brest;12.5
29020;Briec;7.3
29024;Carhaix-Plouguer;7.5
29026;Châteaulin;9.8
29027;Châteauneuf-du-Faou;8.8
29039;Concarneau;10
29042;Crozon;9.1
29046;Douarnenez;5.4
29051;Ergué-Gabéric;11.1
29053;Le Faou;9.7
29058;Fouesnant;12.7
29061;Gouesnou;12.3
29069;Guilers;7.2
29075;Guipavas;10.1
29081;Huelgoat;5.2
29082;Île-de-Batz;21.6
29083;Île-de-Sein;41
29084;Île-Molène;0
29103;Landerneau;9.4
29105;Landivisiau;6.8
29124;Lesneven;10.6
29147;Mellac;6.2
29150;Moëlan-sur-Mer;10.8
29151;Morlaix;7.5
29155;Ouessant;11.9
29158;Penmarch;8.8
29160;Plabennec;7.4
29162;Pleyben;7.3
29174;Plonéour-Lanvern;4.7
29178;Ploudalmézeau;7.7
29185;Plouescat;8.4
29189;Plougastel-Daoulas;11.2
29195;Plouguerneau;7.6
29197;Plouhinec;11.4
29199;Plouigneau;4.9
29212;Plouzané;8.8
29217;Pont-Aven;9.3
29220;Pont-l'Abbé;14
29232;Quimper;11.4
29233;Quimperlé;9.7
29235;Le Relecq-Kerhuon;9.6
29241;Rosporden;8.2
29259;Saint-Pol-de-Léon;9.1
29260;Saint-Renan;9.8
29274;Scaër;7.8
29302;Pont-de-Buis-lès-Quimerch;10.4
2A01;Ajaccio;10.4
2A02;Vallée du Prunelli;9.1
2A03;Rive Sud;9.9
2A04;Cinarca;4.2
2A05;Taravo;11.5
2A06;Propriano-Sartène;9.1
2A07;Alta-Rocca;12.5
2A08;Gravona-Cruzini;4.9
2A09;Grand Sud;9.7
2A10;Cargèse;13.2
2A11;Vico;21.8
2B12;Aléria-Cervione;7.5
2B13;Calvi;8.7
2B14;Fiumorbu;7
2B15;Ile-Rousse;12.2
2B16;Casinca;9.5
2B17;Corte;7.3
2B18;Ponte-Leccia;4
2B19;Borgo-Biguglia;7.3
2B20;Nebbiu;6.3
2B21;Bastia;11.6
2B23;Cap Corse;9
30003;Aigues-Mortes;10.2
30007;Alès;11.4
30010;Anduze;9
30011;Les Angles;9.1
30028;Bagnols-sur-Cèze;8.6
30032;Beaucaire;5.6
30034;Bellegarde;8.6
30037;Bessèges;4.8
30062;Calvisson;11.2
30132;La Grand-Combe;3.4
30141;Laudun-l'Ardoise;7.3
30155;Manduel;7.4
30156;Marguerittes;10.2
30169;Milhaud;9.4
30189;Nîmes;12.8
30202;Pont-Saint-Esprit;6.1
30210;Quissac;11
30212;Remoulins;10.1
30221;Roquemaure;9
30227;Saint-Ambroix;3.3
30243;Saint-Christol-lès-Alès;7.8
30258;Saint-Gilles;6.6
30263;Saint-Hippolyte-du-Fort;11.7
30269;Saint-Jean-du-Gard;10.1
30305;Salindres;5
30321;Sommières;8.5
30334;Uzès;8.8
30341;Vauvert;7.5
30344;Vergèze;10.2
30350;Le Vigan;7.8
30351;Villeneuve-lès-Avignon;6.8
31020;Aspet;9.8
31022;Aucamville;14.1
31033;Auterive;8.9
31042;Bagnères-de-Luchon;13.4
31044;Balma;12.6
31056;Beauzelle;10.5
31066;Bessières;7.5
31069;Blagnac;12.8
31080;Boulogne-sur-Gesse;11.3
31098;Cadours;9.7
31106;Caraman;4.9
31107;Carbonne;10.5
31113;Castanet-Tolosan;10.2
31118;Castelnau-d'Estrétefonds;10.5
31135;Cazères;7.4
31149;Colomiers;11.6
31150;Cornebarrieu;19.4
31157;Cugnaux;11.8
31182;Fenouillet;8.9
31187;Fonsorbes;8.6
31202;Fronton;11.1
31232;Grenade;6.1
31239;L'Isle-en-Dodon;4.6
31254;Labège;14.6
31282;Launaguet;5.9
31291;Léguevin;7.5
31324;Martres-Tolosane;8.6
31358;Montastruc-la-Conseillère;9.9
31375;Montesquieu-Volvestre;11.6
31390;Montréjeau;6.6
31395;Muret;13.1
31396;Nailloux;9.6
31417;Pibrac;11.7
31421;Pins-Justaret;12.7
31424;Plaisance-du-Touch;10.4
31433;Portet-sur-Garonne;13.6
31445;Quint-Fonsegrives;15.6
31446;Ramonville-Saint-Agne;10.4
31451;Revel;10.9
31454;Rieumes;9.9
31458;Roques;13.4
31467;Saint-Alban;13
31483;Saint-Gaudens;8.9
31488;Saint-Jean;16
31490;Saint-Jory;9.1
31499;Saint-Lys;6
31506;Saint-Orens-de-Gameville;10.8
31523;Salies-du-Salat;10.7
31526;La Salvetat-Saint-Gilles;9.7
31547;Seysses;9.1
31555;Toulouse;12
31557;Tournefeuille;9.5
31561;L'Union;10.3
31572;Venerque;12.9
31573;Verfeil;9.2
31582;Villefranche-de-Lauragais;13.3
31584;Villemur-sur-Tarn;5.8
31588;Villeneuve-Tolosane;6.5
32013;Auch;12.1
32096;Cazaubon;18.9
32107;Condom;9.1
32119;Eauze;8.2
32132;Fleurance;7.7
32147;Gimont;10.2
32160;L'Isle-Jourdain;6
32208;Lectoure;11.9
32213;Lombez;10.4
32233;Marciac;11.9
32242;Masseube;13.8
32249;Mauvezin;8.5
32256;Mirande;7.2
32296;Nogaro;8.6
32319;Plaisance;8.1
32344;Riscle;14
32410;Samatan;13.4
32462;Vic-Fezensac;8.8
33003;Ambarès-et-Lagrave;9.4
33005;Andernos-les-Bains;11.8
33009;Arcachon;23.4
33011;Arès;9.7
33013;Artigues-près-Bordeaux;12.4
33036;Bazas;9.4
33039;Bègles;10.5
33051;Biganos;8
33056;Blanquefort;8.3
33058;Blaye;10.2
33063;Bordeaux;15.5
33067;Bourg;8.8
33069;Le Bouscat;14.7
33075;Bruges;8.9
33081;Cadillac;7.2
33090;Canéjan;16.3
33096;Carbon-Blanc;9.2
33104;Castelnau-de-Médoc;7.5
33108;Castillon-la-Bataille;8.1
33119;Cenon;27.5
33122;Cestas;12.5
33123;Cézac;6.9
33138;Coutras;6.4
33140;Créon;9
33162;Eysines;8.7
33167;Floirac;10.1
33192;Gradignan;13.3
33199;Gujan-Mestras;10
33200;Le Haillan;6.4
33213;La Brède;10
33214;Lacanau;8.4
33227;Langon;11.6
33234;Latresne;11.7
33236;Lège-Cap-Ferret;9.7
33238;Léognan;9.8
33240;Lesparre-Médoc;7.2
33243;Libourne;12.1
33249;Lormont;20.6
33273;Martignas-sur-Jalle;12.3
33281;Mérignac;11.4
33289;Monségur;5.9
33312;Parempuyre;10.8
33314;Pauillac;8.3
33318;Pessac;10.3
33327;Podensac;5.8
33334;Portets;12.2
33352;La Réole;5.9
33366;Saint-André-de-Cubzac;8.1
33389;Saint-Ciers-sur-Gironde;7.9
33397;Sainte-Eulalie;8.6
33402;Sainte-Foy-la-Grande;5.7
33422;Saint-Jean-d'Illac;11
33433;Saint-Loubès;8.4
33449;Saint-Médard-en-Jalles;11.6
33478;Saint-Seurin-sur-l'Isle;9.5
33498;Salles;8.6
33506;Sauveterre-de-Guyenne;8.8
33514;Soulac-sur-Mer;12.6
33519;Le Taillan-Médoc;10.3
33522;Talence;9.1
33527;Le Teich;10.3
33529;La Teste-de-Buch;14.1
33550;Villenave-d'Ornon;9.1
34003;Agde;10.8
34022;Baillargues;7.7
34023;Balaruc-les-Bains;32.3
34028;Bédarieux;11.4
34031;Bessan;9.6
34032;Béziers;10.9
34052;Capestang;7.5
34057;Castelnau-le-Lez;21.8
34058;Castries;9.8
34077;Clapiers;14.3
34079;Clermont-l'Hérault;13.3
34088;Cournonterral;13
34090;Le Crès;11.9
34095;Fabrègues;14.5
34101;Florensac;6.8
34108;Frontignan;9.7
34111;Ganges;11.9
34113;Gigean;11.3
34114;Gignac;9.9
34120;Jacou;11.8
34123;Juvignac;10.3
34129;Lattes;16.8
34142;Lodève;9.7
34145;Lunel;11.5
34147;Magalas;11.2
34150;Marseillan;15.4
34151;Marsillargues;8.9
34154;Mauguio;12.8
34157;Mèze;7.3
34162;Montagnac;7.3
34172;Montpellier;12.5
34192;Palavas-les-Flots;13.2
34194;Paulhan;7.2
34198;Pérols;11
34199;Pézenas;9.8
34213;Poussan;6.3
34239;Saint-André-de-Sangonis;6.8
34245;Saint-Chinian;5.6
34247;Saint-Clément-de-Rivière;8.8
34255;Saint-Gély-du-Fesc;13.5
34270;Saint-Jean-de-Védas;10.8
34276;Saint-Mathieu-de-Tréviers;6.6
34284;Saint-Pons-de-Thomières;12.2
34299;Sérignan;7.9
34300;Servian;7
34301;Sète;15.1
34327;Vendargues;12.6
34332;Vias;8.9
34336;Villeneuve-lès-Béziers;9.1
34344;La Grande-Motte;11.5
35001;Acigné;8
35004;Antrain;16.9
35006;Argentré-du-Plessis;5.1
35012;Bain-de-Bretagne;10.2
35023;Bédée;8.1
35024;Betton;10.4
35047;Bruz;10
35049;Cancale;7.3
35051;Cesson-Sévigné;11.5
35055;Chantepie;7.7
35066;Chartres-de-Bretagne;8
35068;Châteaubourg;8.5
35069;Châteaugiron;6.8
35085;Combourg;7.9
35093;Dinard;9.7
35095;Dol-de-Bretagne;6.5
35115;Fougères;5.9
35125;La Guerche-de-Bretagne;4
35126;Guichen;5.5
35129;Guipry;4.6
35136;Janzé;8.2
35152;Liffré;9
35162;Louvigné-du-Désert;4.5
35168;Val d'Anast;7.4
35173;Melesse;8.1
35184;Montauban-de-Bretagne;7.2
35188;Montfort-sur-Meu;7.1
35189;Montgermont;9.9
35196;Mordelles;8.9
35210;Pacé;10.7
35219;Pipriac;2.9
35223;Plélan-le-Grand;5.4
35236;Redon;7.2
35238;Rennes;12.3
35239;Retiers;5.7
35240;Le Rheu;9.7
35253;Saint-Aubin-du-Cormier;8.6
35257;Maen Roch;7.2
35278;Saint-Grégoire;29.4
35281;Saint-Jacques-de-la-Lande;10.1
35288;Saint-Malo;14.3
35297;Saint-Méen-le-Grand;5.5
