code_tvs,annee,NB_D101,NB_D102,NB_D103,NB_D104,NB_D105,NB_D106,NB_D401
16166,2012,0,0,0,0,0,0,2
16166,2013,0,0,0,0,0,0,2
16166,2014,0,0,0,0,0,0,2
16166,2015,0,0,0,0,0,0,3
16166,2016,0,0,0,0,0,0,3
16166,2017,0,0,0,0,0,0,3
16166,2018,0,0,0,0,0,0,3
16166,2019,0,0,0,0,0,0,3
16167,2004,1,1,1,1,0,1,5
16167,2005,1,1,1,1,0,1,5
16167,2006,1,1,1,1,0,1,5
16167,2007,1,1,1,1,0,0,5
16167,2008,1,1,1,1,0,0,5
16167,2009,1,1,1,1,0,0,5
16167,2010,1,1,1,1,0,0,5
16167,2011,0,1,0,1,0,0,5
16167,2012,0,1,0,1,0,0,5
16167,2013,0,1,0,1,0,0,5
16167,2014,0,1,0,1,0,0,5
16167,2015,0,1,0,1,0,0,5
16167,2016,0,1,0,1,0,0,5
16167,2017,0,1,0,1,0,0,7
16167,2018,0,1,0,1,0,0,6
16167,2019,0,1,0,1,0,0,6
16192,2004,0,0,0,0,0,0,1
16192,2005,0,0,0,0,0,0,1
16192,2006,0,0,0,0,0,0,1
16192,2007,0,0,0,0,0,0,1
16192,2008,0,0,0,0,0,0,1
16192,2009,0,0,0,0,0,0,1
16192,2010,0,0,0,0,0,0,1
16192,2011,0,0,0,0,0,0,1
16192,2012,0,0,0,0,0,0,1
16192,2013,0,0,0,0,0,0,1
16192,2014,0,0,0,0,0,0,1
16192,2015,0,0,0,0,0,0,1
16192,2016,0,0,0,0,0,0,1
16192,2017,0,0,0,0,0,0,1
16192,2018,0,0,0,0,0,0,1
16192,2019,0,0,0,0,0,0,1
16206,2004,0,0,0,0,0,0,5
16206,2005,0,0,0,0,0,0,5
16206,2006,0,0,0,0,0,0,5
16206,2007,0,0,0,0,0,0,5
16206,2008,0,0,0,0,0,0,5
16206,2009,0,0,0,0,0,0,5
16206,2010,0,0,0,0,0,0,5
16206,2011,0,0,0,0,0,0,5
16206,2012,0,0,0,0,0,0,5
16206,2013,0,0,0,0,0,0,5
16206,2014,0,0,0,0,0,0,5
16206,2015,0,0,0,0,0,0,5
16206,2016,0,0,0,0,0,0,5
16206,2017,0,0,0,0,0,0,5
16206,2018,0,0,0,0,0,0,5
16206,2019,0,0,0,0,0,0,5
16223,2004,0,0,0,0,0,0,2
16223,2005,0,0,0,0,0,0,2
16223,2006,0,0,0,0,0,0,2
16223,2007,0,0,0,0,0,0,2
16223,2008,0,0,0,0,0,0,2
16223,2009,0,0,0,0,0,0,2
16223,2010,0,0,0,0,0,0,2
16223,2011,0,0,0,0,0,0,2
16223,2012,0,0,0,0,0,0,2
16223,2013,0,0,0,0,0,0,2
16223,2014,0,0,0,0,0,0,2
16223,2015,0,0,0,0,0,0,2
16223,2016,0,0,0,0,0,0,2
16223,2017,0,0,0,0,0,0,2
16223,2018,0,0,0,0,0,0,2
16223,2019,0,0,0,0,0,0,2
16281,2004,1,0,1,0,0,1,3
16281,2005,1,0,1,0,0,1,3
16281,2006,1,0,1,0,0,1,3
16281,2007,1,1,1,0,0,0,3
16281,2008,1,1,2,0,0,0,3
16281,2009,1,1,1,0,0,0,3
16281,2010,1,1,1,0,0,0,3
16281,2011,1,1,1,0,0,0,1
16281,2012,1,1,1,0,0,0,1
16281,2013,1,1,1,0,0,0,1
16281,2014,1,1,1,0,0,0,1
16281,2015,1,1,1,0,0,0,1
16281,2016,1,1,1,0,0,0,1
16281,2017,1,1,1,0,0,0,1
16281,2018,1,1,1,0,0,0,1
16281,2019,1,1,1,0,0,0,1
16286,2004,0,0,0,0,0,0,4
16286,2005,0,0,0,0,0,0,4
16286,2006,0,0,0,0,0,0,4
16286,2007,0,0,0,0,0,0,4
16286,2008,0,0,0,0,0,0,4
16286,2009,0,0,0,0,0,0,4
16286,2010,0,0,0,0,0,0,4
16286,2011,0,0,0,0,0,0,4
16286,2012,0,0,0,0,0,0,4
16286,2013,0,0,0,0,0,0,4
16286,2014,0,0,0,0,0,0,4
16286,2015,0,0,0,0,0,0,4
16286,2016,0,0,0,0,0,0,4
16286,2017,0,0,0,0,0,0,4
16286,2018,0,0,0,0,0,0,4
16286,2019,0,0,0,0,0,0,4
16291,2004,0,0,0,0,0,0,1
16291,2005,0,0,0,0,0,0,1
16291,2006,0,0,0,0,0,0,1
16291,2007,0,0,0,0,0,0,1
16291,2008,0,0,0,0,0,0,1
16291,2009,0,0,0,0,0,0,1
16291,2010,0,0,0,0,0,0,1
16291,2011,0,0,0,0,0,0,1
16291,2012,0,0,0,0,0,0,1
16291,2013,0,0,0,0,0,0,1
16291,2014,0,0,0,0,0,0,1
16291,2015,0,0,0,0,0,0,1
16291,2016,0,0,0,0,0,0,1
16291,2017,0,0,0,0,0,0,1
16291,2018,0,0,0,0,0,0,1
16291,2019,0,0,0,0,0,0,1
16292,2004,2,0,0,1,0,2,6
16292,2005,2,0,0,1,0,2,6
16292,2006,2,0,0,1,0,2,6
16292,2007,1,1,0,1,0,1,8
16292,2008,1,1,0,1,0,1,9
16292,2009,1,1,0,1,0,1,9
16292,2010,1,1,0,1,0,1,9
16292,2011,1,1,0,1,0,1,9
16292,2012,1,1,0,1,0,1,9
16292,2013,1,1,0,1,0,1,9
16292,2014,1,1,0,1,0,1,9
16292,2015,1,1,0,1,0,1,9
16292,2016,1,1,0,1,0,1,9
16292,2017,1,1,0,1,0,1,9
16292,2018,1,1,0,1,0,1,9
16292,2019,1,1,0,1,0,1,9
16374,2004,2,1,1,0,0,1,4
16374,2005,2,1,1,0,0,1,4
16374,2006,2,1,1,0,0,1,4
16374,2007,1,2,1,0,0,0,5
16374,2008,1,2,1,0,0,0,5
16374,2009,1,2,0,0,0,0,5
16374,2010,1,2,0,0,0,0,5
16374,2011,1,1,0,0,0,0,5
16374,2012,1,1,0,0,0,0,5
16374,2013,1,0,0,0,0,0,5
16374,2014,1,0,0,0,0,0,5
16374,2015,1,0,0,0,0,0,5
16374,2016,1,0,0,0,0,0,5
16374,2017,1,0,0,0,0,0,5
16374,2018,1,0,0,0,0,0,5
16374,2019,1,0,0,0,0,0,5
17003,2004,0,0,0,0,0,0,2
17003,2005,0,0,0,0,0,0,2
17003,2006,0,0,0,0,0,0,2
17003,2007,0,0,0,0,0,0,3
17003,2008,0,0,0,0,0,0,3
17003,2009,0,0,0,0,0,0,3
17003,2010,0,0,0,0,0,0,3
17003,2011,0,0,0,0,0,0,3
17003,2012,0,0,0,0,0,0,3
17003,2013,0,0,0,0,0,0,3
17003,2014,0,0,0,0,0,0,3
17003,2015,0,0,0,0,0,0,3
17003,2016,0,0,0,0,0,0,3
17003,2017,0,0,0,0,0,0,3
17003,2018,0,0,0,0,0,0,2
17003,2019,0,0,0,0,0,0,2
17004,2013,0,0,0,0,0,0,0
17004,2014,0,0,0,0,0,0,0
17004,2015,0,0,0,0,0,0,0
17004,2016,0,0,0,0,0,0,0
17004,2017,0,0,0,0,0,0,0
17004,2018,0,0,0,0,0,0,0
17004,2019,0,0,0,0,0,0,0
17010,2004,0,0,0,0,0,0,1
17010,2005,0,0,0,0,0,0,1
17010,2006,0,0,0,0,0,0,1
17010,2007,0,0,0,0,0,0,3
17010,2008,0,0,0,0,0,0,3
17010,2009,0,0,0,0,0,0,3
17010,2010,0,0,0,0,0,0,3
17010,2011,0,0,0,0,0,0,3
17010,2012,0,0,0,0,0,0,3
17010,2013,0,0,0,0,0,0,3
17010,2014,0,0,0,0,0,0,3
17010,2015,0,0,0,0,0,0,3
17010,2016,0,0,0,0,0,0,3
17010,2017,0,0,0,0,0,0,3
17010,2018,0,0,0,0,0,0,3
17010,2019,0,0,0,0,0,0,3
17019,2004,0,0,0,0,0,0,1
17019,2005,0,0,0,0,0,0,1
17019,2006,0,0,0,0,0,0,1
17019,2007,0,0,0,0,0,0,1
17019,2008,0,0,0,0,0,0,1
17019,2009,0,0,0,0,0,0,1
17019,2010,0,0,0,0,0,0,1
17019,2011,0,0,0,0,0,0,1
17019,2012,0,0,0,0,0,0,1
17019,2013,0,0,0,0,0,0,1
17019,2014,0,0,0,0,0,0,1
17019,2015,0,0,0,0,0,0,1
17019,2016,0,0,0,0,0,0,1
17019,2017,0,0,0,0,0,0,1
17019,2018,0,0,0,0,0,0,1
17019,2019,0,0,0,0,0,0,1
17024,2004,0,0,0,0,0,0,2
17024,2005,0,0,0,0,0,0,2
17024,2006,0,0,0,0,0,0,2
17024,2007,0,0,0,0,0,0,3
17024,2008,0,0,0,0,0,0,3
17024,2009,0,0,0,0,0,0,3
17024,2010,0,0,0,0,0,0,3
17024,2011,0,0,0,0,0,0,3
17024,2012,0,0,0,0,0,0,3
17024,2013,0,0,0,0,0,0,3
17024,2014,0,0,0,0,0,0,3
17024,2015,0,0,0,0,0,0,3
17024,2016,0,0,0,0,0,0,3
17024,2017,0,0,0,0,0,0,3
17024,2018,0,0,0,0,0,0,3
17024,2019,0,0,0,0,0,0,3
17028,2004,0,0,0,0,0,0,1
17028,2005,0,0,0,0,0,0,1
17028,2006,0,0,0,0,0,0,1
17028,2007,0,0,0,0,0,0,3
17028,2008,0,0,0,0,0,0,3
17028,2009,0,0,0,0,0,0,3
17028,2010,0,0,0,0,0,0,3
17028,2011,0,0,0,0,0,0,3
17028,2012,0,0,0,0,0,0,3
17028,2013,0,0,0,0,0,0,3
17028,2014,0,0,0,0,0,0,3
17028,2015,0,0,0,0,0,0,2
17028,2016,0,0,0,0,0,0,2
17028,2017,0,0,0,0,0,0,2
17028,2018,0,0,0,0,0,0,2
17028,2019,0,0,0,0,0,0,2
17093,2004,0,1,0,0,0,0,2
17093,2005,0,1,0,0,0,0,2
17093,2006,0,1,0,0,0,0,2
17093,2007,0,1,0,0,0,0,2
17093,2008,0,1,0,0,0,0,2
17093,2009,0,1,0,0,0,0,2
17093,2010,0,1,0,0,0,0,2
17093,2011,0,1,0,0,0,0,2
17093,2012,0,1,0,0,0,0,2
17093,2013,0,1,0,0,0,0,2
17093,2014,0,1,0,0,0,0,2
17093,2015,0,1,0,0,0,0,2
17093,2016,0,1,0,0,0,0,2
17093,2017,0,1,0,0,0,0,2
17093,2018,0,1,0,0,0,0,2
17093,2019,0,1,0,0,0,0,2
17094,2005,0,0,0,0,0,0,1
17094,2006,0,0,0,0,0,0,1
17094,2007,0,0,0,0,0,0,2
17094,2008,0,0,0,0,0,0,3
17094,2009,0,0,0,0,0,0,3
17094,2010,0,0,0,0,0,0,3
17094,2011,0,0,0,0,0,0,3
17094,2012,0,0,0,0,0,0,3
17094,2013,0,0,0,0,0,0,3
17094,2014,0,0,0,0,0,0,3
17094,2015,0,0,0,0,0,0,3
17094,2016,0,0,0,0,0,0,3
17094,2017,0,0,0,0,0,0,3
17094,2018,0,0,0,0,0,0,3
17094,2019,0,0,0,0,0,0,3
17131,2004,0,0,0,0,0,0,4
17131,2005,0,0,0,0,0,0,4
17131,2006,0,0,0,0,0,0,4
17131,2007,0,0,0,0,0,0,4
17131,2008,0,0,0,0,0,0,3
17131,2009,0,0,0,0,0,0,3
17131,2010,0,0,0,0,0,0,3
17131,2011,0,0,0,0,0,0,3
17131,2012,0,0,0,0,0,0,3
17131,2013,0,0,0,0,0,0,3
17131,2014,0,0,0,0,0,0,3
17131,2015,0,0,0,0,0,0,3
17131,2016,0,0,0,0,0,0,3
17131,2017,0,0,0,0,0,0,4
17131,2018,0,0,0,0,0,0,4
17131,2019,0,0,0,0,0,0,4
17140,2004,0,0,0,0,0,0,1
17140,2005,0,0,0,0,0,0,1
17140,2012,0,0,0,0,0,0,1
17140,2013,0,0,0,0,0,0,1
17140,2014,0,0,0,0,0,0,1
17140,2015,0,0,0,0,0,0,1
17140,2016,0,0,0,0,0,0,1
17140,2017,0,0,0,0,0,0,1
17140,2018,0,0,0,0,0,0,0
17140,2019,0,0,0,0,0,0,0
17161,2004,1,0,1,0,0,1,3
17161,2005,1,0,1,0,0,1,3
17161,2006,1,0,0,0,0,1,3
17161,2007,1,1,0,0,0,1,3
17161,2008,1,1,0,0,0,1,3
17161,2009,1,1,0,0,0,1,3
17161,2010,1,1,0,0,0,1,3
17161,2011,1,1,0,0,0,1,3
17161,2012,1,1,0,0,0,1,3
17161,2013,1,1,0,0,0,0,3
17161,2014,1,1,0,0,0,0,3
17161,2015,1,1,0,0,0,0,3
17161,2016,1,1,0,0,0,0,3
17161,2017,1,1,0,0,0,0,3
17161,2018,1,1,0,0,0,0,3
17161,2019,1,1,0,0,0,0,3
17168,2004,0,0,0,0,0,0,1
17168,2005,0,0,0,0,0,0,1
17168,2006,0,0,0,0,0,0,1
17168,2007,0,0,0,0,0,0,1
17168,2008,0,0,0,0,0,0,1
17168,2009,0,0,0,0,0,0,1
17168,2010,0,0,0,0,0,0,1
17168,2011,0,0,0,0,0,0,1
17168,2012,0,0,0,0,0,0,1
17168,2013,0,0,0,0,0,0,1
17168,2014,0,0,0,0,0,0,1
17168,2015,0,0,0,0,0,0,1
17168,2016,0,0,0,0,0,0,1
17168,2017,0,0,0,0,0,0,1
17168,2018,0,0,0,0,0,0,1
17168,2019,0,0,0,0,0,0,1
17172,2004,0,0,0,0,0,0,3
17172,2005,0,0,0,0,0,0,3
17172,2006,0,0,0,0,0,0,2
17172,2007,0,0,0,0,0,0,2
17172,2008,0,0,0,0,0,0,2
17172,2009,0,0,0,0,0,0,2
17172,2010,0,0,0,0,0,0,2
17172,2011,0,0,0,0,0,0,2
17172,2012,0,0,0,0,0,0,2
17172,2013,0,0,0,0,0,0,2
17172,2014,0,0,0,0,0,0,2
17172,2015,0,0,0,0,0,0,2
17172,2016,0,0,0,0,0,0,2
17172,2017,0,0,0,0,0,0,3
17172,2018,0,0,0,0,0,0,3
17172,2019,0,0,0,0,0,0,3
17197,2004,2,0,1,0,0,2,2
17197,2005,2,0,0,0,0,2,2
17197,2006,2,0,0,0,0,2,2
17197,2007,1,1,0,1,0,1,3
17197,2008,1,1,0,1,0,1,4
17197,2009,1,1,0,1,0,1,3
17197,2010,1,1,0,1,0,1,3
17197,2011,1,2,0,1,0,1,3
17197,2012,1,2,0,2,0,1,3
17197,2013,1,1,0,2,0,1,3
17197,2014,1,1,0,2,0,1,3
17197,2015,1,1,0,2,0,1,3
17197,2016,1,1,0,1,0,1,3
17197,2017,1,1,0,2,0,1,3
17197,2018,1,1,0,2,0,1,3
17197,2019,1,1,0,2,0,1,3
17200,2004,0,0,0,0,0,0,2
17200,2005,0,0,0,0,0,0,2
17200,2006,0,0,0,0,0,0,2
17200,2007,0,0,0,0,0,0,2
17200,2008,0,0,0,0,0,0,2
17200,2009,0,0,0,0,0,0,2
17200,2010,0,0,0,0,0,0,2
17200,2011,0,0,0,0,0,0,2
17200,2012,0,0,0,0,0,0,2
17200,2013,0,0,0,0,0,0,2
17200,2014,0,0,0,0,0,0,2
17200,2015,0,0,0,0,0,0,2
17200,2016,0,0,0,0,0,0,2
17200,2017,0,0,0,0,0,0,2
17200,2018,0,0,0,0,0,0,2
17200,2019,0,0,0,0,0,0,2
17218,2004,0,0,0,0,0,0,11
17218,2005,0,0,0,0,0,0,11
17218,2006,0,0,0,0,0,0,10
17218,2007,0,0,0,0,0,0,12
17218,2008,0,0,0,0,0,0,12
17218,2009,0,0,0,0,0,0,12
17218,2010,0,0,0,0,0,0,12
17218,2011,0,0,0,0,0,0,12
17218,2012,0,0,0,0,0,0,12
17218,2013,0,0,0,0,0,0,10
17218,2014,0,0,0,0,0,0,10
17218,2015,0,0,0,0,0,0,10
17218,2016,0,0,0,0,0,0,10
17218,2017,0,0,0,0,0,0,10
17218,2018,0,0,0,0,0,0,9
17218,2019,0,0,0,0,0,0,9
17219,2004,1,0,1,0,0,1,3
17219,2005,1,0,0,0,0,1,3
17219,2006,1,0,0,0,0,1,3
17219,2007,1,1,0,0,0,0,4
17219,2008,1,1,0,0,0,0,4
17219,2009,1,1,0,0,0,0,4
17219,2010,1,1,0,0,0,0,4
17219,2011,1,1,0,0,0,0,4
17219,2012,0,1,0,0,0,0,4
17219,2013,1,1,0,0,0,0,4
17219,2014,1,1,0,0,0,0,4
17219,2015,0,1,0,0,0,0,3
17219,2016,0,1,0,0,0,0,3
17219,2017,0,1,0,0,0,0,3
17219,2018,0,1,0,0,0,0,3
17219,2019,0,1,0,0,0,0,3
17224,2004,0,0,0,0,0,0,3
17224,2005,0,0,0,0,0,0,3
17224,2006,0,0,0,0,0,0,3
17224,2007,0,0,0,0,0,0,3
17224,2008,0,0,0,0,0,0,4
17224,2009,0,0,0,0,0,0,4
17224,2010,0,0,0,0,0,0,4
17224,2011,0,0,0,0,0,0,4
17224,2012,0,0,0,0,0,0,4
17224,2013,0,0,0,0,0,0,4
17224,2014,0,0,0,0,0,0,4
17224,2015,0,0,0,0,0,0,4
17224,2016,0,0,0,0,0,0,3
17224,2017,0,0,0,0,0,0,3
17224,2018,0,0,0,0,0,0,3
17224,2019,0,0,0,0,0,0,3
17240,2004,0,0,0,0,0,0,2
17240,2005,0,0,0,0,0,0,2
17240,2006,0,0,0,0,0,0,2
17240,2007,0,0,0,0,0,0,3
17240,2008,0,0,0,0,0,0,3
17240,2009,0,0,0,0,0,0,3
17240,2010,0,0,0,0,0,0,3
17240,2011,0,0,0,0,0,0,3
17240,2012,0,0,0,0,0,0,3
17240,2013,0,0,0,0,0,0,3
17240,2014,0,0,0,0,0,0,3
17240,2015,0,0,0,0,0,0,3
17240,2016,0,0,0,0,0,0,3
17240,2017,0,0,0,0,0,0,3
17240,2018,0,0,0,0,0,0,3
17240,2019,0,0,0,0,0,0,3
17241,2004,0,0,0,0,0,0,2
17241,2005,0,0,0,0,0,0,1
17241,2006,0,0,0,0,0,0,1
17241,2007,0,0,0,0,0,0,2
17241,2008,0,0,0,0,0,0,2
17241,2009,0,0,0,0,0,0,2
17241,2010,0,0,0,0,0,0,2
17241,2011,0,0,0,0,0,0,2
17241,2012,0,0,0,0,0,0,2
17241,2013,0,0,0,0,0,0,2
17241,2014,0,0,0,0,0,0,2
17241,2015,0,0,0,0,0,0,3
17241,2016,0,0,0,0,0,0,3
17241,2017,0,0,0,0,0,0,3
17241,2018,0,0,0,0,0,0,3
17241,2019,0,0,0,0,0,0,3
17264,2004,0,0,0,0,0,0,1
17264,2005,0,0,0,0,0,0,1
17264,2006,0,0,0,0,0,0,1
17264,2007,0,0,0,0,0,0,4
17264,2008,0,0,0,0,0,0,4
17264,2009,0,0,0,0,0,0,4
17264,2010,0,0,0,0,0,0,4
17264,2011,0,0,0,0,0,0,3
17264,2012,0,0,0,0,0,0,3
17264,2013,0,0,0,0,0,0,3
17264,2014,0,0,0,0,0,0,3
17264,2015,0,0,0,0,0,0,3
17264,2016,0,0,0,0,0,0,3
17264,2017,0,0,0,0,0,0,3
17264,2018,0,0,0,0,0,0,3
17264,2019,0,0,0,0,0,0,3
17274,2004,0,1,0,0,0,0,2
17274,2005,0,1,0,0,0,0,2
17274,2006,0,1,0,0,0,0,2
17274,2007,0,1,0,0,0,0,4
17274,2008,0,1,0,0,0,0,5
17274,2009,0,1,0,0,0,0,5
17274,2010,0,1,0,0,0,0,4
17274,2011,0,1,0,0,0,0,4
17274,2012,0,1,0,0,0,0,4
17274,2013,0,1,0,0,0,0,3
17274,2014,0,1,0,0,0,0,4
17274,2015,0,1,0,0,0,0,5
17274,2016,0,1,0,0,0,0,5
17274,2017,0,1,0,0,0,0,5
17274,2018,0,1,0,0,0,0,5
17274,2019,0,1,0,0,0,0,5
17283,2004,0,0,0,0,0,0,3
17283,2005,0,0,0,0,0,0,3
17283,2006,0,0,0,0,0,0,3
17283,2007,0,0,0,1,0,0,5
17283,2008,0,0,0,1,0,0,5
17283,2009,0,0,0,1,0,0,4
17283,2010,0,0,0,1,0,0,4
17283,2011,0,0,0,1,0,0,3
17283,2012,0,0,0,1,0,0,2
17283,2013,0,0,0,0,0,0,2
17283,2014,0,0,0,0,0,0,3
17283,2015,0,0,0,0,0,0,3
17283,2016,0,0,0,0,0,0,3
17283,2017,0,0,0,1,0,0,3
17283,2018,0,0,0,1,0,0,3
17283,2019,0,0,0,1,0,0,3
17291,2004,2,1,1,0,0,2,2
17291,2005,2,1,1,0,0,2,2
17291,2006,2,1,1,0,0,2,2
17291,2007,1,2,1,1,0,0,2
17291,2008,1,2,1,1,0,0,2
17291,2009,1,2,1,1,0,0,2
17291,2010,1,2,1,1,0,0,2
17291,2011,1,2,1,1,0,0,3
17291,2012,1,2,1,1,0,0,3
17291,2013,1,2,1,1,0,0,3
17291,2014,1,2,1,1,0,0,3
17291,2015,1,2,1,0,0,0,3
17291,2016,1,2,1,0,0,0,3
17291,2017,1,1,0,0,0,0,2
17291,2018,1,2,0,1,0,0,2
17291,2019,1,2,0,0,0,0,2
17299,2004,6,0,1,0,0,5,13
17299,2005,6,0,1,0,0,5,12
17299,2006,6,0,1,0,0,5,12
17299,2007,2,1,1,2,0,1,16
17299,2008,2,1,1,2,0,1,16
17299,2009,2,1,1,2,0,1,16
17299,2010,2,1,1,2,0,1,15
17299,2011,1,3,1,2,0,1,12
17299,2012,1,3,1,2,0,1,12
17299,2013,2,3,1,2,0,1,12
17299,2014,2,2,1,2,0,1,12
17299,2015,2,2,1,2,0,1,12
17299,2016,1,1,1,2,0,1,12
17299,2017,1,1,1,2,0,1,12
17299,2018,1,1,1,2,0,1,12
17299,2019,1,1,1,2,0,1,12
17300,2004,17,1,0,0,0,10,4
17300,2005,17,1,0,0,0,10,4
17300,2006,16,1,0,0,0,9,4
17300,2007,3,1,0,8,0,1,9
17300,2008,4,1,0,8,0,1,11
17300,2009,4,1,0,8,0,1,11
17300,2010,4,1,0,8,0,1,11
17300,2011,4,1,0,8,0,1,9
17300,2012,4,1,0,8,0,1,9
17300,2013,2,2,0,6,0,1,9
17300,2014,2,1,0,6,0,1,11
17300,2015,2,1,0,5,0,1,11
17300,2016,2,1,0,5,0,1,11
17300,2017,2,2,1,5,0,1,12
17300,2018,2,2,1,5,0,1,12
17300,2019,2,2,1,6,0,1,11
17306,2004,5,1,1,0,0,3,7
17306,2005,5,1,1,0,0,3,7
17306,2006,6,1,1,0,0,4,7
17306,2007,3,2,1,2,0,2,14
17306,2008,3,2,1,2,0,2,15
17306,2009,3,2,1,2,0,0,14
17306,2010,3,2,1,2,0,1,14
17306,2011,3,3,1,1,0,3,14
17306,2012,3,3,1,1,0,4,14
17306,2013,5,6,1,1,0,2,14
17306,2014,3,6,1,1,0,4,15
17306,2015,3,6,1,1,0,4,15
17306,2016,3,3,1,1,0,4,14
17306,2017,3,3,1,3,0,4,13
17306,2018,3,3,1,3,0,4,13
17306,2019,3,3,1,3,0,4,13
17347,2004,2,1,1,0,0,2,4
17347,2005,2,1,1,0,0,2,3
17347,2006,3,1,0,0,0,3,4
17347,2007,1,2,0,2,0,1,6
17347,2008,1,2,0,2,0,1,6
17347,2009,1,2,0,2,0,1,6
17347,2010,1,2,0,2,0,1,6
17347,2011,1,2,0,2,0,1,7
17347,2012,1,2,0,2,0,1,7
17347,2013,1,2,0,2,0,1,7
17347,2014,1,2,0,2,0,1,7
17347,2015,1,2,0,2,0,1,7
17347,2016,1,2,0,2,0,1,7
17347,2017,1,2,0,2,0,1,7
17347,2018,1,2,0,2,0,1,7
17347,2019,1,2,0,2,0,1,7
17385,2004,1,0,0,0,0,1,3
17385,2005,1,0,0,0,0,1,3
17385,2006,1,0,0,0,0,1,3
17385,2007,1,1,0,0,0,1,4
17385,2008,1,1,0,0,0,1,4
17385,2009,1,1,0,0,0,1,4
17385,2010,1,1,0,0,0,1,4
17385,2011,1,1,0,0,0,1,4
17385,2012,1,1,0,0,0,1,4
17385,2013,1,1,0,0,0,0,4
17385,2014,1,1,0,0,0,0,4
17385,2015,1,1,0,0,0,0,4
17385,2016,1,1,0,0,0,0,4
17385,2017,1,1,0,0,0,0,4
17385,2018,1,1,0,0,0,1,4
17385,2019,1,1,0,0,0,1,4
17397,2004,0,0,0,0,0,0,2
17397,2005,0,0,0,0,0,0,2
17397,2006,0,0,0,0,0,0,2
17397,2007,0,0,0,0,0,0,3
17397,2008,0,0,0,0,0,0,3
17397,2009,0,0,0,0,0,0,3
17397,2010,0,0,0,0,0,0,3
17397,2011,0,0,0,0,0,0,3
17397,2012,0,0,0,0,0,0,4
17397,2013,0,0,0,0,0,0,4
17397,2014,0,0,0,0,0,0,4
17397,2015,0,0,0,0,0,0,4
17397,2016,0,0,0,0,0,0,4
17397,2017,0,0,0,0,0,0,4
17397,2018,0,0,0,0,0,0,4
17397,2019,0,0,0,0,0,0,4
17415,2004,7,0,1,0,0,4,11
17415,2005,7,0,1,0,0,4,10
17415,2006,8,0,1,0,0,5,12
17415,2007,2,1,1,3,0,1,14
17415,2008,2,1,1,3,0,1,15
17415,2009,2,1,1,3,0,1,15
17415,2010,2,2,1,3,0,1,15
17415,2011,2,2,1,3,0,1,13
17415,2012,2,2,1,3,0,1,13
17415,2013,2,2,1,3,0,1,13
17415,2014,2,1,1,3,0,1,12
17415,2015,2,1,1,3,0,1,12
17415,2016,2,1,1,3,0,1,12
17415,2017,2,1,1,3,0,1,12
17415,2018,2,1,1,3,0,1,12
17415,2019,2,1,1,3,0,1,12
17421,2004,0,0,0,2,0,0,6
17421,2005,0,0,0,2,0,0,5
17421,2006,0,0,0,2,0,0,4
17421,2007,0,0,0,2,0,0,6
17421,2008,0,0,0,2,0,0,6
17421,2009,0,0,0,2,0,0,6
17421,2010,0,0,0,2,0,0,5
17421,2011,0,0,0,2,0,0,5
17421,2012,0,0,0,2,0,0,5
17421,2013,0,0,0,2,0,0,5
17421,2014,0,0,0,2,0,0,5
17421,2015,0,0,0,2,0,0,5
17421,2016,0,0,0,2,0,0,4
17421,2017,0,0,0,2,0,0,4
17421,2018,0,0,0,2,0,0,4
17421,2019,0,0,0,2,0,0,4
17434,2004,1,0,0,0,0,1,6
17434,2005,1,0,0,0,0,1,6
17434,2006,1,0,0,0,0,1,5
17434,2007,0,1,0,0,0,0,6
17434,2008,0,1,0,0,0,0,6
17434,2009,0,1,0,0,0,0,6
17434,2010,0,1,0,0,0,0,6
17434,2011,0,1,0,0,0,0,7
17434,2012,0,1,0,0,0,0,7
17434,2013,0,1,0,0,0,0,7
17434,2014,0,1,0,0,0,0,7
17434,2015,0,0,0,0,0,0,7
17434,2016,0,1,0,0,0,0,7
17434,2017,0,1,0,0,0,0,7
17434,2018,0,1,0,0,0,0,7
17434,2019,0,1,0,0,0,0,7
17449,2004,0,0,0,0,0,0,2
17449,2005,0,0,0,0,0,0,2
17449,2006,0,0,0,0,0,0,3
17449,2007,0,0,0,0,0,0,3
17449,2008,0,0,0,0,0,0,3
17449,2009,0,0,0,0,0,0,3
17449,2010,0,0,0,0,0,0,3
17449,2011,0,0,0,0,0,0,2
17449,2012,0,0,0,0,0,0,2
17449,2013,0,0,0,0,0,0,2
17449,2014,0,0,0,0,0,0,2
17449,2015,0,0,0,0,0,0,2
17449,2016,0,0,0,0,0,0,2
17449,2017,0,0,0,0,0,0,2
17449,2018,0,0,0,0,0,0,2
17449,2019,0,0,0,0,0,0,2
17452,2004,0,0,0,0,0,0,3
17452,2005,0,0,0,0,0,0,3
17452,2006,0,0,0,0,0,0,3
17452,2007,0,0,0,0,0,0,4
17452,2008,0,0,0,0,0,0,4
17452,2009,0,0,0,0,0,0,4
17452,2010,0,0,0,0,0,0,3
17452,2011,0,0,0,0,0,0,3
17452,2012,0,0,0,0,0,0,3
17452,2013,0,0,0,0,0,0,3
17452,2014,0,0,0,0,0,0,3
17452,2015,0,0,0,0,0,0,3
17452,2016,0,0,0,0,0,0,3
17452,2017,0,0,0,0,0,0,3
17452,2018,0,0,0,0,0,0,3
17452,2019,0,0,0,0,0,0,3
18003,2007,0,0,0,0,0,0,1
